,Clinic_Name,Clinic_Street_Address,Clinic_City,Clinic_State,Clinic_Zip,County,Broken_Vial_Syringe,Vaccine_Drawn_But_Not_Administer,Lost_Or_Unaccounted_For_Vaccine,Open_Vial_But_Not_Administered,Other,Spoilage,Georeferenced Latitude & Longitude
913,WVU Med Fayette Phy Netwrk Uniontwn,201 Mary Higginson Lane,Uniontown,Pennsylvania,15401,Fayette,0,0,0,870,0,1944,POINT (-79.755502 39.911017)
914,VDI-Thompson Pharmacy Altoona,602 E CHESTNUT AVE,ALTOONA,PA,16601,Blair,0,0,0,221,1367,96,POINT (-78.387468 40.53123)
915,Janssen Springhouse,1400 McKean Road,Spring House,Pennsylvania,19477,Montgomery,0,0,0,4,22,0,
916,UPMC-RHMS GREENFIELD IM,300 STATE STREET,Erie,Pennsylvania,16507,Erie,0,0,0,0,21,0,POINT (-80.08688 42.131897)
917,GHS GEISINGER MEDICAL CENTER,100 N ACADEMY AVENUE,Danville,Pennsylvania,17822,Montour,2,0,0,2396,83,264,POINT (-76.603393 40.966741)
918,Adagio Health-Butler,323 Sunset Drive,Butler,Pennsylvania,16001,Butler,0,0,0,454,880,642,POINT (-79.916802 40.905931)
919,GIANT PHARMACY-6427,315 N YORK ROAD,Willow Grove,Pennsylvania,19090,Montgomery,0,0,0,253,2882,150,
920,Margiotti and Kroll Pediatrics Newtown,671 Newtown-Yardley Rd,Newtown,Pennsylvania,18940,Bucks,0,0,0,0,1667,0,POINT (-74.920421 40.229433)
921,GIANT PHARMACY-6461,801 BALTIMORE STREET,HANOVER,PA,17331,York,0,10,0,143,1229,254,POINT (-76.969742 39.788077)
922,Pennridge Pediatric Associates,711 Lawn Avenue Bldg 2,Sellersville,Pennsylvania,18960,Bucks,0,0,4,480,984,2516,POINT (-75.324138 40.362548)
923,Wellspan Good Samaritan Hospital,252 S 4th Street,Lebanon,Pennsylvania,17042,Lebanon,3,2,0,74,1265,378,POINT (-76.417336 40.335914)
924,AHN-AC HIGBEE PRIMARY CARE,990 Higbee Dr,Bethel Park,Pennsylvania,15102,Allegheny,0,0,0,34,7,0,POINT (-80.021856 40.33675)
925,WellSpan Internal Medicine Ephrata,"446 N Reading Rd, Suite 301",Ephrata,Pennsylvania,17522,Lancaster,0,0,0,0,322,30,POINT (-76.171237 40.195418)
926,GIANT PHARMACY-6321,859 NAZARETH PIKE,NAZARETH,PA,18064,Northampton,0,0,0,29,2834,0,POINT (-75.314175 40.730169)
927,Pedia of Northeastern PA,920 Viewmont Drive,Dickson City,Pennsylvania,18519,Lackawanna,0,0,0,61,1907,0,POINT (-75.64645 41.454856)
928,GIANT PHARMACY-6331,5301 SIMPSON FERRY ROAD,Mechanicsburg,Pennsylvania,17050,Cumberland,0,0,0,20,1496,6,POINT (-76.993709 40.215617)
929,Tower Health-Gateway Fam Med,1020 Grings Hill Road,Reading,Pennsylvania,19608,Berks,12,0,55,2,199,36,POINT (-76.007806 40.291687)
930,LVPG Fam Medic Peds Hambrg,700 Hawk Ridge Drive,Hamburg,Pennsylvania,19526,Berks,0,0,0,8,22,0,POINT (-75.975007 40.544785)
931,Redners Pharmacy #20,5471 Pottsville Pike,Leesport,Pennsylvania,19533,Berks,0,0,0,33,68,0,POINT (-75.952021 40.442806)
932,John Manubay MD LLC,4400 Penn Ave,Sinking Spring,Pennsylvania,19608,Berks,0,79,0,83,12,640,POINT (-76.031461 40.326174)
933,AHN-AC FM PRIME MEDICAL GROUP-Rostraver,1645 Rostraver Road,Belle Vernon,Pennsylvania,15012,Fayette,0,0,0,11,221,32,POINT (-79.806154 40.175748)
934,GIANT PHARMACY-6255,801 SOUTH 25TH STREET,EASTON,PA,18045,Northampton,0,0,0,37,2814,0,POINT (-75.246701 40.677524)
935,Open Hearts Home Care,234 N. 6th Street,Reading,Pennsylvania,19601,Berks,0,0,0,39,0,0,POINT (-75.925771 40.339564)
936,Com Hth and Dental Cre Pottstown,351 W Schuylkill Ave,Pottstown,Pennsylvania,19465,Chester,0,0,0,798,648,248,POINT (-75.662171 40.233362)
937,AHOLD USA-GIANT PHARMACY 6011,2450 CHEMICAL ROAD,Plymouth Meeting,Pennsylvania,19462,Montgomery,0,0,0,4,2249,0,POINT (-75.292319 40.101773)
938,SCI-Smithfield,1120 Pike Street P.O. Box 999,Huntingdon,Pennsylvania,16652,Huntingdon,0,0,0,30,213,2703,POINT (-78.033075 40.499472)
939,VDI-Dubois Drug and Wellness,700 S Brady Street,Du Bois,Pennsylvania,15801,Clearfield,0,8,0,407,33,60,POINT (-78.771156 41.109337)
940,Norristown Hlth Cntr-Montgom Cnty,1430 DeKalb Street 2nd Floor,Norristown,Pennsylvania,19404,Montgomery,10,0,0,6906,283,4478,POINT (-75.332915 40.123731)
941,Pediatric Care Specialists-Somerset,1322 Eisenhower Blvd,Johnstown,Pennsylvania,15904,Cambria,0,0,0,0,169,0,POINT (-78.852653 40.270891)
942,GIANT PHARMACY-6319,202 CHESTNUT ST,Coplay,Pennsylvania,18037,Lehigh,0,0,0,12,2598,0,POINT (-75.493657 40.673844)
943,Apple Ridge Family Medicine,1311 Biglerville Rd,Gettysburg,Pennsylvania,17325,Adams,0,0,0,202,1397,220,POINT (-77.237265 39.860648)
944,DCI-Parks Bend,1143 Industrial Park Road,Vandergrift,Pennsylvania,15690,Westmoreland,0,0,0,7,38,0,POINT (-79.577731 40.630498)
945,Pediatric Care Specialist-Ebensburg,131 Casale Court,Ebensburg,Pennsylvania,15931,Cambria,0,6,0,12,321,0,POINT (-78.757145 40.461968)
946,UPMC Passavant McCandless,9100 Babcock Boulevard,Pittsburgh,Pennsylvania,15237,Allegheny,31,5,0,1445,179,572,POINT (-80.016518 40.568235)
947,Stauffers of Kissel Hill Pharmacy,301 Rohrerstown Rd,Lancaster,Pennsylvania,17603,Lancaster,0,0,0,213,665,112,POINT (-76.362954 40.046823)
948,GIANT PHARMACY-6464,721 W.SPROUL ROAD,SPRINGFIELD,PA,19064,Delaware,0,0,0,61,1831,633,POINT (-75.352072 39.934547)
949,Squirrel Hill Health Center,4516 Browns Hill Road,Pittsburgh,Pennsylvania,15217,Allegheny,0,0,0,0,2177,305,POINT (-79.92582 40.416708)
950,Regional Hospital of Scranton,746 Jefferson Ave.,Scranton,Pennsylvania,18510,Lackawanna,0,0,0,80,115,0,POINT (-75.654071 41.412827)
951,HlthDirect Instnal Pharm Svcs 145,23 West INDUSTRIAL BLVD,Paoli,Pennsylvania,19301,Chester,0,0,0,66,0,40,POINT (-75.50232 40.04627)
952,Sheehans Pharmacy,79 E. Carey Street,Plains,Pennsylvania,18705,Luzerne,0,0,0,736,186,753,POINT (-75.847586 41.2745)
953,UPMC-MAGEE WOMENS HOSPITAL,300 Halket Street,Pittsburgh,Pennsylvania,15213,Allegheny,8,2,0,596,175,0,POINT (-79.959546 40.437077)
954,Dialysis Clinic Inc. Mount Pleasant,20 E MAIN ST,Mount Pleasant,Pennsylvania,15666,Westmoreland,0,0,0,15,0,0,POINT (-79.533853 40.147704)
955,AHOLD USA-GIANT PHARMACY-6485,789 East Main Street,Mount Joy,PA,17552,Lancaster,0,0,0,25,398,0,POINT (-76.484796 40.109335)
956,PHN-Sharon Medical Group Pediatrics,63 Pitt Street,Sharon,Pennsylvania,16146,Mercer,0,0,0,27,532,0,POINT (-80.507917 41.23373)
957,Delaware County Memorial Hospital,501 N. Lansdowne Ave Department of Pharmacy,Drexel Hill,Pennsylvania,19026,Delaware,0,0,0,19,194,2009,POINT (-75.283921 39.953877)
958,Derry Street Pharmacy,1304 Derry St,Harrisburg,Pennsylvania,17104,Dauphin,0,0,0,0,330,98,POINT (-76.86857 40.263018)
959,Mill Run Community Pharmacy,404 NORTH ST,Meadville,Pennsylvania,16335,Crawford,0,0,0,9,0,0,POINT (-80.146565 41.640105)
960,Butler Memorial Hospital,ONE HOSPITAL WAY,Butler,Pennsylvania,16001,Butler,0,0,0,0,17,2768,
961,The Prcter n Gmble Papr Prod Comp,5188 Rt 87,Mehoopany,Pennsylvania,18629,Wyoming,0,0,0,150,29,195,
962,AHN AC FM Squirrel Hill Prim Cre,5889 Forbes Ave,Pittsburgh,Pennsylvania,15217,Allegheny,0,0,0,0,275,0,POINT (-79.919553 40.438044)
963,East Suburban Pediatrics-Norwin,40 Lincoln Way,North Huntingdon,Pennsylvania,15642,Westmoreland,0,0,0,58,770,36,POINT (-79.741452 40.330688)
964,Pottstown Hlth Center-Montgom Cnty,364 King Street,Pottstown,Pennsylvania,19464,Montgomery,0,0,0,940,4,975,POINT (-75.645012 40.246054)
965,Hope Pharmacy,7050 Terminal Sq,Upper Darby,Pennsylvania,19082,Delaware,0,0,0,1,26,1,POINT (-75.26293 39.961451)
966,Advanced Surgery Ctr of Lanc LLC,160 North Pointe Blvd,Lancaster,Pennsylvania,17601,Lancaster,0,0,0,411,390,0,POINT (-76.301733 40.072015)
967,AHN Primary Care Fox Chapel,970 Freeport Road,Pittsburgh,Pennsylvania,15238,Allegheny,0,0,0,114,98,6,POINT (-79.89129 40.486715)
968,VDI-Woodward Pharmacy,565 Spring St,Houtzdale,Pennsylvania,16651,Clearfield,0,0,0,252,6,55,POINT (-78.342988 40.826395)
969,AHN-Century III Medical Associates,2027 Lebanon Church Road 2nd Floor,West Mifflin,Pennsylvania,15122,Allegheny,0,0,3,460,25,0,POINT (-79.94943 40.348063)
970,Lebanon Shops Pharmacy,Lebanon Shops Pharmacy 300 Mt Lebanon Blvd suite 23,Pittsburgh,Pennsylvania,15234,Allegheny,0,0,0,0,2468,0,
971,CHOP Care Network-Kennett Square,817 East Baltimore Pike,Kennett Square,Pennsylvania,19348,Chester,0,0,0,0,2574,234,POINT (-75.685106 39.860976)
972,UPMC-Mercy Hospital of Pittsburgh,1400 Locust Street,Pittsburgh,Pennsylvania,15219,Allegheny,14,6,0,360,3738,191,POINT (-79.985623 40.436831)
973,Red Lion Pediatrics,1338 Bristol Pike,Bensalem,Pennsylvania,19020,Bucks,0,0,0,0,516,103,POINT (-74.965529 40.071608)
974,Elizabeth A Gernhardt DO Fam Prac,1732 Wyoming Avenue,Forty Fort,Pennsylvania,18704,Luzerne,0,0,0,24,1099,400,POINT (-75.863583 41.296718)
975,Main Line Health-Lankenau Medical Center,100 E LANCASTER AVE Inpatient Pharmacy,Wynnewood,Pennsylvania,19096,Montgomery,0,0,0,92,41,0,POINT (-75.265557 39.993575)
976,MLHC-Womens PC King of Prussia,120 Valley Green Road,King of Prussia,Pennsylvania,19406,Montgomery,0,0,0,20,41,0,POINT (-75.41062 40.08794)
977,Select Specialty Hosp Alle Kiski,1301 Carlisle St.,Natrona Heights,Pennsylvania,15065,Allegheny,0,0,0,72,9,0,POINT (-79.736016 40.617813)
978,CHOP Care Network-West Chester,770 Miles Rd,West Chester,Pennsylvania,19380,Chester,0,0,0,37,2801,869,POINT (-75.627925 39.96405)
979,FKC Chadds Ford,291 Wilmington West Chester Pike,Chadds Ford,Pennsylvania,19317,Delaware,0,0,0,0,2,0,POINT (-75.540653 39.853872)
980,Fort Washington Estates,735 Susquehanna Road,Fort Washington,Pennsylvania,19034,Montgomery,0,0,0,0,62,0,POINT (-75.196327 40.158692)
981,Kids Plus Pediatrics-Seven Fields,671D CASTLE CREEK DRIVE EXT,Mars,Pennsylvania,16046,Butler,0,6,20,257,24,2562,
982,Cascade Restorative Med Arts Inc,240 West Main Street,Brookville,Pennsylvania,15825,Jefferson,0,0,0,4,4,20,POINT (-79.096229 41.162784)
983,Community Volunteers in Medicine,300B Lawrence Drive,West Chester,Pennsylvania,19380,Chester,0,0,0,565,121,510,POINT (-75.586397 39.982574)
984,CKHS ChesPenn Hlth Srvs Est 9th,125 East 9th Street,Chester,Pennsylvania,19013,Delaware,0,0,0,121,570,568,POINT (-75.359715 39.853061)
985,GIANT PHARMACY-6065,1360 COLUMBIA AVENUE,LANCASTER,PA,17603,Lancaster,1,0,0,1341,1155,20,POINT (-76.340425 40.038229)
986,WellSpan Family Medicine-Wheatlyn,235 Rosedale Dr,Manchester,PA,17345,York,0,0,0,21,581,6,POINT (-76.72569 40.049339)
987,Hyde Drug Store,2412 Wilmington Rd,New Castle,Pennsylvania,16105,Lawrence,0,0,0,11,840,0,POINT (-80.353728 41.026117)
988,Exeter Township Health Center,2795 Sullivans Trail,Falls,Pennsylvania,18615,Wyoming,3,0,0,14,152,649,POINT (-75.857332 41.445318)
989,WMCHC Forest City Fam Hlth Cntr,100 Dundaff St,Forest City,Pennsylvania,18421,Susquehanna,0,0,0,0,0,50,POINT (-75.468965 41.651305)
990,GIANT PHARMACY-6105,350 SCARLET ROAD,KENNETT SQUARE,PA,19348,Chester,0,0,0,197,1951,987,POINT (-75.730009 39.840279)
991,Susquehanna FHC,401 Broad Avenue,Susquehanna,Pennsylvania,18847,Susquehanna,0,0,0,4,483,0,POINT (-75.594533 41.946361)
992,Revolutionary Home Health Inc.,829 Scranton Carbondale Highway,Eynon,Pennsylvania,18403,Lackawanna,0,0,0,0,498,0,POINT (-75.577871 41.50839)
993,ECHS-Meadowbrook Family Medicine,337 West Main Street,Leola,Pennsylvania,17540,Lancaster,0,0,0,0,105,0,POINT (-76.215184 40.085081)
994,Astorino Family Pharmacy,1015 Buffalo street,Franklin,Pennsylvania,16323,Venango,0,14,0,85,1049,1532,POINT (-79.827078 41.393508)
995,Kids Plus Pediatrics PC-PLH,810 Clairton Blvd.,Pittsburgh,Pennsylvania,15236,Allegheny,0,0,0,676,76,3136,POINT (-79.944002 40.325213)
996,UPMC-Absolute Primary Care,20630 Route 19,Cranberry Twp,Pennsylvania,16066,Butler,0,0,0,8,453,180,POINT (-80.104128 40.706023)
997,Diamond Drugs Inc dba Dia Pharm Svc,645 Kolter Drive,Indiana,Pennsylvania,15701,Indiana,0,0,0,0,3814,0,POINT (-79.17264 40.608774)
998,Marathon Health-Wyalusing,41913 Route 6,Wyalusing,Pennsylvania,18853,Bradford,0,0,0,4,0,50,
999,Medmart Pharmacy,2618 Memorial Blvd Ste A,Connellsville,Pennsylvania,15425,Fayette,0,0,0,2,115,79,POINT (-79.562552 40.059374)
1000,MON-VALE PRIMARY CARE PRACTICES INC,447 West Main Street,Monongahela,Pennsylvania,15063,Washington,0,0,0,166,0,200,POINT (-79.927457 40.203701)
1001,WellSpan Internal Med V Twin Dr,40 V Twin Dr,Gettysburg,Pennsylvania,17325,Adams,0,0,0,0,554,0,POINT (-77.18277 39.84572)
1002,Albion Pharmacy,9 East State Street,Albion,Pennsylvania,16401,Erie,0,0,0,0,848,0,POINT (-80.365963 41.890903)
1003,Hyndman Area Hth CtrJohnstwn,203 College Park Plaza,Johnstown,Pennsylvania,15904,Cambria,0,0,0,54,1422,687,POINT (-78.8488 40.276966)
1004,PMA-Pediatrics Penn Hills,310 Rodi Road,Pittsburgh,Pennsylvania,15235,Allegheny,0,0,0,0,97,0,POINT (-79.823874 40.460699)
1005,LVPG-Coordinated Health LV Hospital,3100 Emrick Blvd,Bethlehem (Part-Northampton),Pennsylvania,18020,Northampton,0,5,0,187,2077,105,POINT (-75.295264 40.66533)
1006,Granite Farms Estate,1343 W. Baltimore Pike,Media,Pennsylvania,19063-553,Delaware,0,0,0,4,0,0,POINT (-75.450512 39.907824)
1007,Centerville Clinics-Bentleyville,100 Wilson Road Bentleyville Family Practice,Bentleyville,Pennsylvania,15314,Washington,0,0,0,14,756,100,POINT (-80.003136 40.127807)
1008,Lhgh Vlly Hlth Net Ped Hzltn Sp Ctr,564 West Broad Street,Hazleton,Pennsylvania,18201,Luzerne,0,0,0,0,363,0,POINT (-75.986295 40.957085)
1009,Symbria Rx Great Lakes South LLC,307 23rd street ext.,Pittsburgh,Pennsylvania,15215,Allegheny,0,0,0,798,426,1475,POINT (-79.910306 40.495179)
1010,LGH-Lincoln Family Medicine,1635 West Main Street,Ephrata,Pennsylvania,17522,Lancaster,0,0,0,29,126,158,POINT (-76.204048 40.199094)
1011,Select Specialty Hosp McKeesprt,6 CRAWFORD VLG 1500 FIFTH AVENUE,Mc Keesport,Pennsylvania,15132,Allegheny,0,0,0,0,37,0,
1012,Tower Health Fam Med-Kenhorst THMG,600 High Blvd,Reading,Pennsylvania,19607,Berks,0,0,0,0,36,0,POINT (-75.946015 40.303573)
1013,Norland Avenue Pharmacy,12 St. Paul Drive,Chambersburg,Pennsylvania,17201,Franklin,0,1,0,44,1425,49,POINT (-77.634763 39.943292)
1014,GIANT PHARMACY-6446,4655 PERKIOMEN AVENUE,READING,PA,19606,Berks,0,0,0,0,2065,285,POINT (-75.862764 40.307474)
1015,AFC Urgent Care Narberth,934 Montgomery Ave,Narberth,Pennsylvania,19072,Montgomery,0,0,0,0,491,0,POINT (-75.261558 40.01185)
1016,Guthrie Clinic-Tunkhannock,512 Towne Plaza,Tunkhannock,Pennsylvania,18657,Wyoming,0,0,0,29,610,12,POINT (-75.946633 41.538739)
1017,GIANT PHARMACY-6106,6542 LOWER YORK RD,New Hope,Pennsylvania,18938,Bucks,0,0,0,18,1841,225,POINT (-74.977248 40.359166)
1018,UPMC Horizon Tran Cre Shenango,2200 Memorial Drive,Farrell,Pennsylvania,16121,Mercer,0,0,0,9,566,9,POINT (-80.469262 41.209438)
1019,GIANT PHARMACY-6442,116 WEST TOWNSHIP LINE RD,HAVERTOWN,PA,19083,Delaware,6,0,0,97,1729,186,POINT (-75.298891 39.966478)
1020,UPMC-Urgent Care at McCandless,9401 McKnight Road,Pittsburgh,Pennsylvania,15237,Allegheny,0,0,0,0,8,0,POINT (-80.026216 40.576802)
1021,Valley Care Pharmacy,940 Jefferson Ave.,Scranton,Pennsylvania,18510,Lackawanna,0,0,0,6,1735,906,POINT (-75.651505 41.415151)
1022,Wellspan Fam Med West Cornwall,101 Fairview Circle,Lebanon,Pennsylvania,17042,Lebanon,0,0,0,1,515,0,POINT (-76.43445 40.281302)
1023,Lehigh Fam and Geriatric Assoc,428 South 7th Street,Lehighton,Pennsylvania,18235,Carbon,0,0,0,0,1345,230,POINT (-75.717793 40.826767)
1024,Woods Service,10 Meadowood Dr,Langhorne,Pennsylvania,19047,Bucks,20,24,0,119,163,354,POINT (-74.912823 40.169763)
1025,VHP Center For Womens Medicine,1627 Chew Street  # 1 Lehigh Valley Hospital,Allentown,Pennsylvania,18105,Lehigh,0,0,0,2,48,40,
1026,Roadway Pharmacy,6858 Route 711,Seward,Pennsylvania,15954,Westmoreland,0,0,0,28,811,3,POINT (-79.02284 40.40609)
1027,MNPG Bellefonte Int Med,141 Medical Park Lane,Bellefonte,Pennsylvania,16823,Centre,0,0,0,345,10,0,POINT (-77.748835 40.915728)
1028,Advocare Lansdale Pediatrics,1240 South Broad Street,Lansdale,Pennsylvania,19446,Montgomery,0,0,0,0,36,0,POINT (-75.301928 40.222746)
1029,VaxCare-Hometn Hth Cre of NEPA Inc,921 Drinker Turnpike,Moscow,Pennsylvania,18444,Lackawanna,0,0,0,0,39,35,POINT (-75.514251 41.310339)
1030,GHS-Johnson and Johnson Lititz,400 West Lincoln Avenue,Lititz,Pennsylvania,17543,Lancaster,0,0,0,0,7,0,POINT (-76.316301 40.162397)
1031,Lackawanna Medical Group,201 Smallacombe Drive,Scranton,Pennsylvania,18508,Lackawanna,0,0,0,20,81,0,POINT (-75.67478 41.448809)
1032,MNPG Green Tech Family Medicine,2520 Green Tech Dr,State College,Pennsylvania,16803,Centre,0,0,0,0,470,0,POINT (-77.918776 40.813498)
1033,Gwynedd-Mercy University,1325 Sumneytown Pike P.O. Box 901,Gwynedd Valley,Pennsylvania,19437,Montgomery,0,0,0,26,4,0,POINT (-75.241 40.193)
1034,Dialysis Cre Ctr of Mechanicsbrg,4 Flowers Dr,Mechanicsburg,Pennsylvania,17050,Cumberland,0,0,0,458,0,3758,POINT (-77.031955 40.250311)
1035,VDI-Williams Valley Pharmacy,226 East Grand Avenue,Tower City,PA,17980,Schuylkill,0,0,0,569,1440,3899,POINT (-76.556397 40.58863)
1036,Chester County Pediatrics-Exton,690 West Lincoln Highway,Exton,Pennsylvania,19341,Chester,0,0,0,8,3992,3043,POINT (-75.663889 40.021547)
1037,GIANT PHARMACY-6314,216 EAST FAIRMOUNT ST,COOPERSBURG,PA,18036,Lehigh,0,0,0,87,2582,510,POINT (-75.38429 40.51594)
1038,WELLSPAN GETTYSBURG HOSPITAL,PHARMACY 147 GETTYS STREET,GETTYSBURG,PENNSYLVANIA,17325,Adams,2,0,0,175,103,0,
1039,Grge L Mrtn MD PC Alrgy and Asthma,Lankenau Med. Bldg West 100 E. Lancaster Ave.,Wynnewood,Pennsylvania,19096,Montgomery,0,0,0,0,70,6,
1040,Select Specialty Hospital-Danville,100 N academy ave,Danville,Pennsylvania,17822,Montour,0,0,0,4,10,0,POINT (-76.603393 40.966741)
1041,East Side Pediatrics,5808 Eva Street,Pittsburgh,Pennsylvania,15206,Allegheny,0,0,0,38,16,0,POINT (-79.928124 40.461352)
1042,Procure Pharmaceutical Services,264 SMITH TOWNSHIP STATE RD,Burgettstown,Pennsylvania,15021,Washington,0,0,0,0,61,0,POINT (-80.403678 40.40292)
1043,Keith Sadel MD Internl Med LLC,715 Cherry Ln 2nd floor,Southampton,Pennsylvania,18966,Bucks,0,0,0,46,603,27,POINT (-75.041593 40.173599)
1044,Family 1 Pharmacy,4005 Veterans Hwy,Levittown,Pennsylvania,19056,Bucks,0,0,0,0,998,0,POINT (-74.883774 40.132191)
1045,SCI-Chester,500 E. 4th Street,Chester,Pennsylvania,19013,Delaware,0,0,0,736,35,0,POINT (-75.352794 39.851391)
1046,Yorktown Pharmacy,8110 Old York Road,Elkins Park,Pennsylvania,19027,Montgomery,0,0,0,4,1828,727,POINT (-75.127344 40.077038)
1047,Pittsburgh General Med Assoc,1307 Federal Street 3rd Floor,Pittsburgh,Pennsylvania,15212,Allegheny,0,0,0,9,684,0,POINT (-80.007128 40.457006)
1048,Northampton County SHC,1600 Northampton Street,Easton,Pennsylvania,18042,Northampton,0,0,0,0,17,0,POINT (-75.234111 40.689941)
1049,Activate Hth Wellns Ctr UTZ Clinc,240 Kindig Lane Plant #5,Hanover,Pennsylvania,17331,York,0,0,0,3,31,0,POINT (-77.007009 39.811442)
1050,GIANT PHARMACY-6455,3560 ROUTE 611,BARTONSVILLE,PA,18321,Monroe,0,0,0,314,2246,759,POINT (-75.273235 41.002248)
1051,Central Erie Primary Care.,3413 Cherry Street,Erie,Pennsylvania,16508,Erie,0,0,0,0,1,0,POINT (-80.082253 42.10018)
1052,Wellspn Fam Med Baltimore St,1227 Baltimore St,Hanover,Pennsylvania,17331,York,0,0,0,15,466,18,POINT (-76.960609 39.776433)
1053,WellSpan Internl Med Apple Hill  St,25 Monument Rd,York,PA,17403,York,0,0,3,119,761,0,POINT (-76.716233 39.923562)
1054,UPMC-White Oak PC,2001 Lincoln Way,White Oak,Pennsylvania,15131,Allegheny,0,0,6,113,285,0,POINT (-79.804248 40.334353)
1055,GIANT PHARMACY-6117,10 NEWPORT ROAD,LEOLA,PA,17540,Lancaster,0,0,0,96,811,210,POINT (-76.190375 40.087067)
1056,UPMC-Cole Pediatrics,1001 East 2nd Street,Coudersport,Pennsylvania,16915,Potter,0,0,0,0,415,0,POINT (-77.979711 41.77065)
1057,BURRELL HEALTH MART PHARMACY,2889 LEECHBURG RD,New Kensington,Pennsylvania,15068,Westmoreland,0,0,0,26,29,448,POINT (-79.72484 40.589512)
1058,Salib Oncology and Hematology,3465 NAZARETH ROAD,Easton,Pennsylvania,18045,Northampton,0,10,0,1148,47,148,POINT (-75.275191 40.705905)
1059,VDI-Applebys Drug Store Inc,133 East Shirley Street,Mount Union,Pennsylvania,17066,Huntingdon,0,0,0,34,1276,450,POINT (-77.877268 40.381179)
1060,TwinsRx LLC DBA Keystone Pharmacy,8279 State Route 22 Ste 10,New Alexandria,Pennsylvania,15670,Westmoreland,0,0,0,0,54,0,POINT (-79.423046 40.398241)
1061,GIANT PHARMACY-6509,737 HUNTINGDON PIKE,HUNTINGDON VALLEY,PA,19006,Montgomery,0,0,0,0,3026,0,POINT (-75.093708 40.086465)
1062,UPMC Hamot,201 State St,Erie,Pennsylvania,16507,Erie,0,0,0,0,1384,0,POINT (-80.087825 42.133331)
1063,Westmoreland County SHC-Greensburg,233 West Otterman Street,Greensburg,Pennsylvania,15601,Westmoreland,0,0,0,8,14,78,POINT (-79.548346 40.302922)
1064,AHOLD USA-GIANT PHARMACY-6112,255 S SPRING GARDEN STREET,CARLISLE,PA,17013,Cumberland,0,0,0,41,1185,70,POINT (-77.181721 40.196578)
1065,MARTINS PHARMACY-6288,221 GLIMCHER DRIVE,DUNCANSVILLE,PA,16635,Blair,0,0,0,75,2574,973,POINT (-78.410863 40.432065)
1066,Vcare Discount Pharmacy,108 South 5th Street,Reading,Pennsylvania,19602,Berks,0,0,0,25,1281,397,POINT (-75.927944 40.333257)
1067,Grane Supply Inc West Chester,550 E Union St,West Chester,Pennsylvania,19382,Chester,0,0,0,496,312,2566,POINT (-75.593667 39.960911)
1068,AHN AC IM Boncrsi Brn Johnsn PC Bnk,2891 Banksville Rd,PITTSBURGH,PA,15216,Allegheny,0,0,0,0,216,52,POINT (-80.040491 40.403572)
1069,Wellspan Fam Med Hlth Campus 1st Fl,12 St. Paul Drive,Chambersburg,Pennsylvania,17201,Franklin,0,0,0,13,468,0,POINT (-77.634763 39.943292)
1070,LGH-New Holland Family Medicine,676 East Main St,New Holland,Pennsylvania,17557,Lancaster,0,0,0,4,48,0,POINT (-76.067859 40.109964)
1071,Tower Health-Reading Hosp Child HC,206 South 6th Avenue,Reading,Pennsylvania,19611,Berks,0,0,0,403,251,205,POINT (-75.949913 40.333374)
1072,My Health Center at Lowes Pittston,200 Center Point Blvd My Health Center,Pittston,Pennsylvania,18640,Luzerne,0,0,0,15,110,0,
1073,Pediatric Associates of Kingston,451 3rd Avenue Suite 1,Kingston,Pennsylvania,18704,Luzerne,0,0,0,185,1354,3013,POINT (-75.881813 41.259751)
1074,VDI-Livingston Pharmacy,550 Miller Ave,Clairton,Pennsylvania,15025,Allegheny,0,0,0,0,2252,190,POINT (-79.883127 40.293571)
1075,GIANT PHARMACY-6050,2641 SHILLINGTON ROAD,READING,PA,19608,Berks,0,0,0,93,1813,282,POINT (-75.999989 40.315465)
1076,UPMC CCP Mt Lebanon Pediatrics,603 Washington Road,Pittsburgh,Pennsylvania,15228,Allegheny,0,0,0,0,1250,0,POINT (-80.043919 40.383082)
1077,GIANT PHARMACY-6094,471 S OXFORD VALLEY ROAD,FAIRLESS HILLS,PA,19030,Bucks,0,0,0,4,2116,78,POINT (-74.85226 40.171296)
1078,PPCP-John Yaros MD-Vanadium Rd,363 Vanadium Road,Pittsburgh,Pennsylvania,15243,Allegheny,0,0,0,0,8,0,POINT (-80.085292 40.369186)
1079,Adagio Health-Uniontown,205 Easy Street,Uniontown,Pennsylvania,15401,Fayette,0,0,0,1390,60,1519,POINT (-79.741696 39.901563)
1080,Wellspan Fam Med Herrs Ridge,820 Chambersburg Road,Gettysburg,Pennsylvania,17325,Adams,5,0,0,5,26,0,POINT (-77.259876 39.841594)
1081,All About Children Ped Partners,655 Walnut Street,West Reading,Pennsylvania,19611,Berks,0,0,0,47,0,0,POINT (-75.948225 40.338118)
1082,UPMC-CCP-Franklin Pk,119 VIP Drive,Wexford,Pennsylvania,15090,Allegheny,0,0,0,104,857,120,POINT (-80.093773 40.619998)
1083,Stauffers LTC Pharm Nw Holland 2,147 E Main St,New Holland,Pennsylvania,17557,Lancaster,0,0,0,0,261,183,POINT (-76.088204 40.102826)
1084,PHN-Altoona Community Health Center,1701 12th Avenue Altoona,Altoona,Pennsylvania,16601,Blair,0,0,0,0,126,0,POINT (-78.407683 40.513006)
