,Clinic_Name,Clinic_Street_Address,Clinic_City,Clinic_State,Clinic_Zip,County,Broken_Vial_Syringe,Vaccine_Drawn_But_Not_Administer,Lost_Or_Unaccounted_For_Vaccine,Open_Vial_But_Not_Administered,Other,Spoilage,Georeferenced Latitude & Longitude
765,WellSpan OB/GYN-Stony Brook,"4222 E Market St, Lincoln Hwy",York,Pennsylvania,17406,York,0,0,0,18,14,0,
766,All Star Pediatrics,702 Gordon Dr,Exton,Pennsylvania,19341,Chester,0,0,0,5,24,0,POINT (-75.651812 40.063474)
767,VDI-Mill Hall Pharmacy Inc,260 Main Street,Mill Hall,Pennsylvania,17751,Clinton,0,0,0,389,440,1212,POINT (-77.484734 41.103677)
768,Union Medical-Church St,920 Church St,Lebanon,Pennsylvania,17046,Lebanon,0,0,0,35,41,0,POINT (-76.42776 40.344531)
769,The Wright Cntr for Comm Hlth,103 Spruce Street,Hawley (Part-Wayne),Pennsylvania,18428,Pike,0,0,0,0,8,0,POINT (-75.182275 41.481991)
770,VDI-Lenox Pharmacy,5879 SR 92,Kingsley,Pennsylvania,18826,Susquehanna,0,0,0,37,159,0,POINT (-75.67306 41.711996)
771,GIANT PHARMACY-6306,2130 PALOMINO ROAD,DOVER,PA,17315,York,0,0,0,328,729,0,POINT (-76.840522 39.994783)
772,SLPG-ABW Pediatrics Wind Gap,487 East Moorsetown Road,Wind Gap,Pennsylvania,18091,Northampton,0,0,0,32,0,0,POINT (-75.305134 40.830822)
773,CKHN CROZER KEYSTONE CTR FAM HLTH,1260 E  WOODLAND AVE,Springfield,Pennsylvania,19064,Delaware,0,0,0,12,11,18,POINT (-75.331244 39.911732)
774,Tower Health-Reading Hosp Child HC,206 South 6th Avenue,Reading,Pennsylvania,19611,Berks,0,0,0,24,9,97,POINT (-75.949914 40.333374)
775,Sheehans Pharmacy,79 E. Carey Street,Plains,Pennsylvania,18705,Luzerne,0,0,0,332,97,444,POINT (-75.847328 41.274402)
776,Family First Hlth Hannah Penn Ctr,415 East Boundary Avenue,York,Pennsylvania,17403,York,0,8,0,0,0,0,POINT (-76.715296 39.957204)
777,AHOLD USA-GIANT PHARMACY 6448,180 UPLAND SQ DR,STOWE,PA,19464,Montgomery,0,0,0,424,565,132,POINT (-75.65366 40.267867)
778,Wellspan Aspers Health Center,2060 Carlisle Road,Aspers,Pennsylvania,17304,Adams,0,0,0,0,172,0,POINT (-77.232765 39.983045)
779,GIANT PHARMACY-6120,255 CUMBERLAND PARKWAY,MECHANICSBURG,PA,17055,Cumberland,11,0,0,709,77,0,POINT (-76.982548 40.193781)
780,Broad Top Area Medical Center,4133 Medical Center Drive P.O. Box 127,Broad Top,Pennsylvania,16621,Huntingdon,0,0,0,54,18,0,POINT (-78.133982 40.201015)
781,Susquehanna County SHC,157 Spruce Street,Montrose,Pennsylvania,18801,Susquehanna,0,0,0,11,4,0,POINT (-75.878225 41.83569)
782,Broad Top Area Med Cntr Mnt Union,95 South Park Street,Mount Union,Pennsylvania,17066,Huntingdon,0,0,0,2,40,0,POINT (-77.880361 40.381921)
783,AHN Peds Ped Alli Jefferson Hills,1200 Brooks Lane,Jefferson Hills,Pennsylvania,15025,Allegheny,0,0,0,0,11,0,POINT (-79.938736 40.315477)
784,Novus Adult Care Services,1565 Linden Street,Bethlehem (Part-Northampton),Pennsylvania,18017,Northampton,0,0,0,0,76,0,POINT (-75.368632 40.635121)
785,The Medicine Shoppe-Boyertown,2 E. Philadelphia Avenue,Boyertown,Pennsylvania,19512,Berks,0,0,0,544,280,3262,POINT (-75.637151 40.333497)
786,UPMC Pinnacle West Shore,1995 TECHNOLOGY PARKWAY,Mechanicsburg,Pennsylvania,17050,Cumberland,0,0,0,0,4,0,POINT (-76.976697 40.284282)
787,AHN SVMG Millcreek Fam Prac Int Med,2501 W 12TH ST,Erie,Pennsylvania,16505,Erie,0,0,0,0,36,0,POINT (-80.137229 42.102887)
788,Triangle Pharmacy,89 S Main St,Mountain Top,Pennsylvania,18707,Luzerne,0,0,0,2,202,0,POINT (-75.890378 41.157237)
789,MLHC-Urgent Care in Wynnewood,306 E Lancaster Avenue,Wynnewood,PA,19096,Montgomery,0,0,0,0,132,0,POINT (-75.265316 39.993375)
790,Grane Supply Inc West Chester,550 E Union St,West Chester,Pennsylvania,19382,Chester,0,0,0,102,57,0,POINT (-75.593765 39.960867)
791,Newport Pharmacy,57 S 2nd St,Newport,Pennsylvania,17074,Perry,0,0,0,14,426,844,POINT (-77.129646 40.476737)
792,Monroe County SHC,1972 West Main Street,Stroudsburg,Pennsylvania,18360,Monroe,0,0,0,0,25,100,POINT (-75.226481 40.981977)
793,VDI-Ferri Pharmacy,3907 Old William Penn Hwy,Murrysville,Pennsylvania,15668,Westmoreland,0,0,0,102,7,0,POINT (-79.697239 40.428342)
794,Darlings Sugar Grove Hlthmrt Pharm,17 Forest St,Sugar Grove,Pennsylvania,16350,Warren,0,0,0,0,373,0,POINT (-79.341241 41.982825)
795,GIANT PHARMACY-6050,2641 SHILLINGTON ROAD,READING,PA,19608,Berks,0,0,0,43,984,282,POINT (-75.999988 40.315464)
796,Chambersburg Hosp Wellspan Summit,112 N. 7th Street,Chambersburg,Pennsylvania,17201,Franklin,0,0,0,6,101,0,POINT (-77.647451 39.934915)
797,GIANT PHARMACY-6474,1153 NORTH 5TH STREET,PERKASIE,PA,18944,Bucks,0,0,1,393,521,788,POINT (-75.276549 40.383467)
798,WellSpan Internl Med Apple Hill  St,25 Monument Rd,York,PA,17403,York,0,0,3,61,217,0,POINT (-76.716233 39.923562)
799,West Reading Drug Store,538 PENN AVE,West Reading,Pennsylvania,19611,Berks,0,0,0,676,30,185,POINT (-75.949059 40.335732)
800,Sheffield Pharmacy,27 S. Main St.,Sheffield,Pennsylvania,16347,Warren,0,0,0,50,55,39,POINT (-79.035146 41.703505)
801,The Medicine Shoppe-Dallas,26 Dallas Shopping Center,Dallas,Pennsylvania,18612,Luzerne,0,0,0,37,242,0,
802,LVPG Family Medicine-Blakeslee,5683 Route 115,Blakeslee,Pennsylvania,18610,Monroe,0,0,0,0,6,0,POINT (-75.59388 41.093847)
803,GIANT PHARMACY-6117,10 NEWPORT ROAD,LEOLA,PA,17540,Lancaster,0,0,0,96,408,210,POINT (-76.190108 40.086787)
804,Mont Cty EMS Off Public Safety,EOC-50 Eagleville Road,Norristown,Pennsylvania,19403,Montgomery,1,2,0,192,3,84,POINT (-75.418787 40.158189)
805,Security Family Medicine LLC,1930 Security Drive,York,Pennsylvania,17402,York,0,0,0,4,13,0,POINT (-76.698939 39.912045)
806,UPMC Altoona,620 HOWARD AVENUE,ALTOONA,PENNSYLVANIA,16601,Blair,0,0,0,0,338,0,POINT (-78.398184 40.521142)
807,AHN-AC IM JRMC Internal Med,810 CLAIRTON BOULEVARD,Pittsburgh,Pennsylvania,15236,Allegheny,0,0,0,0,1,0,POINT (-79.944002 40.325213)
808,SCI-Somerset,1590 WALTERS MILL ROAD,Somerset,Pennsylvania,15510,Somerset,0,0,0,0,105,145,POINT (-79.036074 39.961922)
809,UPMC-Hamot,201 State St,Erie,Pennsylvania,16507,Erie,0,0,0,31,251,0,POINT (-80.087825 42.133331)
810,Wellspan Fam Medic Spring Grove,430 North Main Street,Spring Grove,Pennsylvania,17362,York,0,0,6,64,230,74,POINT (-76.862402 39.884143)
811,UPMC-Pinnacle Harrisburg,RX DEPT 111 S FRONT ST,Harrisburg,Pennsylvania,17101,Dauphin,0,0,0,1008,226,0,
812,Community Health Clinic Inc,943 4th Avenue,New Kensington,Pennsylvania,15068,Westmoreland,0,0,0,12,248,0,POINT (-79.766436 40.565869)
813,Johnsons  Pharmaceut Srvs W Mifflin,2000 CLAIRTON RD,West Mifflin,Pennsylvania,15122,Allegheny,0,0,0,2,0,0,POINT (-79.936288 40.335236)
814,SCI-Coal Township,1 Kelley Dr,Coal Township,Pennsylvania,17866,Northumberland,0,0,0,10,177,0,POINT (-76.555486 40.805884)
815,WellSpan Family Medicine-Stony Brook,4222 Lincoln Hwy,York,PA,17406,York,0,0,0,2,3,0,POINT (-76.630695 39.996212)
816,WellSpan Intl Med Scotland Ave,2055 Scotland Ave,Chambersburg,Pennsylvania,17201,Franklin,0,0,0,2,290,72,POINT (-77.632597 39.957636)
817,AHOLD USA-GIANT PHARMACY 6011,2450 CHEMICAL ROAD,PLYMOUTH MEETING,PA,19462,Montgomery,0,0,0,0,2209,0,POINT (-75.292326 40.101766)
818,Valley Forge Medical Center,1033 W. Germantown Pike 1033 W. Germantown Pike,Norristown,Pennsylvania,19403,Montgomery,0,5,0,11,0,0,
819,Wellspan York Hospital,1001 S .George,York,Pennsylvania,17405,York,0,0,0,6,641,0,POINT (-76.720535 39.946668)
820,Highlands Hospital,401 East Murphy Ave,Connellsville,Pennsylvania,15425,Fayette,4,39,0,50,5,195,POINT (-79.586216 40.023373)
821,Grove City Medical Center,631 NORTH BROAD STREET EXT.,Grove City,Pennsylvania,16127,Mercer,0,0,0,86,49,304,POINT (-80.083156 41.170709)
822,Centerville Clinics-Carmichaels,601 West George Street,Carmichaels,Pennsylvania,15320,Greene,0,0,0,0,346,0,POINT (-79.983217 39.890734)
823,Wellspan Ephrata Community Hospital,PHARMACY DEPARTMENT 169 MARTIN AVENUE,EPHRATA,PENNSYLVANIA,17522,Lancaster,1,0,0,135,57,0,
824,Peter E McNeil MD,240 S. hickory Street,Mount Carmel,Pennsylvania,17851,Northumberland,0,0,0,0,0,10,POINT (-76.410907 40.794177)
825,SCI-Frackville,1111 Altamont Blvd,Frackville,Pennsylvania,17931,Schuylkill,0,0,0,75,118,0,POINT (-76.223125 40.774736)
826,Bensalem Pharmacy,2112 Street Road,Bensalem,Pennsylvania,19020,Bucks,0,0,0,0,244,5,POINT (-74.947868 40.099555)
827,VDI-Mainline Pharmacy Nanty Glo,1049 Shoemaker St,Nanty Glo,Pennsylvania,15943,Cambria,0,0,0,0,234,2951,POINT (-78.835826 40.470549)
828,Penn Med Lancaster General FM Leola,146 East Main Street,Leola,Pennsylvania,17540,Lancaster,0,0,0,0,69,6,POINT (-76.169072 40.090931)
829,Northview Heights Health Center,525 Mt. Pleasant Road,Pittsburgh,Pennsylvania,15214,Allegheny,0,0,0,7,156,0,POINT (-79.999671 40.477184)
830,Tri-County Pediatrics Southampton,729 Grove Ave,Southampton,Pennsylvania,18966,Bucks,0,0,0,0,234,459,POINT (-75.045071 40.175966)
831,UPMC-SH Fam Med McElhattan,1 Outlet Lane,Lock Haven,Pennsylvania,17745,Clinton,0,0,0,0,768,0,POINT (-77.356405 41.152833)
832,SLPG-Coopersburg Pediatrics,5445 Lanark Road,Center Valley,Pennsylvania,18034,Lehigh,0,0,0,0,41,0,POINT (-75.407747 40.533146)
833,Hampton Pharmacy and Wellness,4678 William Flynn Highway,Allison Park,Pennsylvania,15101,Allegheny,0,0,0,0,1018,0,POINT (-79.947986 40.59239)
834,East Suburban Pedi Murrysville,4262 Old William Penn Highway,Murrysville,Pennsylvania,15668,Westmoreland,0,0,0,10,82,4,POINT (-79.684914 40.42794)
835,HlthDirect Instnal Pharm Svcs 145,23 West INDUSTRIAL BLVD,Paoli,Pennsylvania,19301,Chester,0,0,0,22,0,0,POINT (-75.50232 40.04627)
836,PHN-Petroleum Valley Medical Center,296 Church Street,Petrolia,Pennsylvania,16050,Butler,0,0,0,5,118,0,POINT (-79.717555 41.021174)
837,Lansdale Hospital,100 Medical Campus Drive,Lansdale,Pennsylvania,19446,Montgomery,0,0,0,19,64,994,POINT (-75.271523 40.2512)
838,Functnal Hth Ctr Phoenix Contact,586 Fulling Mill Rd,Middletown,Pennsylvania,17057,Dauphin,0,0,0,0,2,0,POINT (-76.75007 40.229379)
839,Allentown Health Bureau,245 North 6th Street Alliance Hall,Allentown,Pennsylvania,18102,Lehigh,4,0,0,179,1356,431,
840,FPC Lewisburg Fam Prac Cntr,131 JPM Road Suite A,Lewisburg,Pennsylvania,17837,Union,0,0,0,52,581,40,POINT (-76.891814 40.976035)
841,MOUNT NITTANY MEDICAL CENTER,PHARMACY DEPT 1800 EAST PARK AVENUE,State College,Pennsylvania,16803,Centre,0,14,0,77,9,6,
842,Reynolds Pharmacy,3676 N HERMITAGE RD,Transfer,Pennsylvania,16154,Mercer,0,0,0,619,448,230,POINT (-80.413328 41.331152)
843,Bedford County SHC,130 Vondersmith Avenue,Bedford,Pennsylvania,15522,Bedford,0,0,0,0,0,50,POINT (-78.506828 40.016477)
844,The Wright Center-Kingston Clinic,2 Sharpe St,Kingston,Pennsylvania,18704,Luzerne,0,0,0,6,287,80,POINT (-75.888458 41.269781)
845,VDI-Williams Valley Pharmacy,226 East Grand Avenue,Tower City,PA,17980,Schuylkill,0,0,0,421,412,1657,POINT (-76.556437 40.588623)
846,GIANT PHARMACY-6045,849 WEST BALTIMORE PIKE,WEST GROVE,PA,19390,Chester,0,0,0,81,1525,916,POINT (-75.875122 39.824105)
847,Wright Ctr for Com Hlth Scrntn Prac,501 S Washington Avenue,Scranton,Pennsylvania,18505,Lackawanna,0,0,0,70,198,0,POINT (-75.67015 41.402072)
848,GIANT PHARMACY-6484,1605 LITITZ PIKE,LANCASTER,PA,17601,Lancaster,0,0,0,0,765,0,POINT (-76.307282 40.067666)
849,WellSpan Fam Med Mercersburg,2 Keefer Drive,Mercersburg,Pennsylvania,17236,Franklin,0,0,0,0,100,0,POINT (-77.900017 39.839897)
850,WellSpan Fam Med Waynesboro,601 East Main Street 1st Floor,Waynesboro,Pennsylvania,17268,Franklin,0,0,0,20,291,0,POINT (-77.56815 39.75089)
851,UPMC-Susquehanna Pediatrics,700 High Street 9th Floor,Williamsport,Pennsylvania,17701,Lycoming,0,0,0,5,398,0,POINT (-77.014432 41.24547)
852,Temple Fam Med Fort Washingt,515 Pennsylvania Avenue,Fort Washington,Pennsylvania,19034,Montgomery,0,0,0,0,37,400,POINT (-75.206327 40.134534)
853,CHOP Care Network-Haverford,663 West Lancaster Avenue,Bryn Mawr,Pennsylvania,19010,Delaware,0,0,0,0,384,114,POINT (-75.312764 40.018746)
854,AHN-AC IM UNITED PHYSICIANS,305 Seventh Street,New Kensington,Pennsylvania,15068,Westmoreland,0,0,0,0,127,0,POINT (-79.766371 40.562297)
855,VDI-Choice Family Pharmacy Inc,8 South Sixth St,Mc Sherrystown,Pennsylvania,17344,Adams,0,0,0,55,218,0,POINT (-77.013373 39.806087)
856,AHOLD USA-GIANT PHARMACY 6004,1008 LITITZ PIKE,LITITZ,PA,17543,Lancaster,5,0,0,13,587,382,POINT (-76.304792 40.129912)
857,Anderson Pharmacy,334 Main Street,Denver,Pennsylvania,17517,Lancaster,0,0,0,0,50,0,POINT (-76.136135 40.232114)
858,Jaisohn Medical Center,51 Medical Campus Drive,Lansdale,Pennsylvania,19446,Montgomery,0,0,0,3,201,126,POINT (-75.272706 40.251272)
859,The Medicine Shoppe 0838,20 Bailey Avenue,Pittsburgh,Pennsylvania,15211,Allegheny,0,0,0,0,1000,0,POINT (-80.004584 40.42699)
860,GEISINGER WYOMING VALLEY,1000 EAST MOUNTAIN BLVD,WILKES BARRE,PENNSYLVANIA,18711,Luzerne,2,1,0,135,304,818,POINT (-75.811717 41.256997)
861,Wellspan Fam Medic Norman Dr,720 NORMAN DR,Lebanon,Pennsylvania,17042,Lebanon,0,0,12,29,188,0,POINT (-76.417969 40.313575)
862,SLUHN-Anderson Campus Hospital,1872 St Luke Blvd Lower Level Pharmacy West Wing,Easton,Pennsylvania,18045,Northampton,19,5,0,152,61,0,
863,WellSpan Fam Med Nrth Fourth St,30 North 4th Street 2nd Floor,Lebanon,Pennsylvania,17046,Lebanon,0,0,0,9,159,0,POINT (-76.417952 40.340772)
864,EasyRx at Holy Redeemer Hosp,1648 Huntingdon Pike,Meadowbrook,Pennsylvania,19046,Montgomery,0,0,0,0,4,0,POINT (-75.081101 40.108944)
865,Wellspan Family Medicine-Roosevelt Ave,1401 Roosevelt Avenue,York,PA,17404,York,0,0,0,11,0,0,POINT (-76.758734 39.97938)
866,Excela Health Westmoreland Hospital,532 West Pittsburgh Street,Greensburg,Pennsylvania,15601,Westmoreland,0,0,0,16,0,66,POINT (-79.555514 40.301317)
867,CHOP Care Network-Springfield,1001 Baltimore Pike,Springfield,Pennsylvania,19064,Delaware,0,0,0,0,679,0,POINT (-75.341507 39.914645)
868,UPMC CHILD HOSP OF PITTSBURGH,4401 Penn Avenue,Pittsburgh,Pennsylvania,15224,Allegheny,0,0,0,544,24,0,POINT (-79.952992 40.466049)
869,Janssen Springhouse,1400 McKean Road,Spring House,Pennsylvania,19477,Montgomery,0,0,0,0,15,0,
870,The Washington Hospital,155 Wilson Ave,Washington,Pennsylvania,15301,Washington,0,0,0,31,5,48,POINT (-80.247471 40.183244)
871,WellSpan Family Medicine-Cross Keys,2900 Carlisle Pike,New Oxford,PA,17350,Adams,0,0,0,0,129,0,POINT (-77.023482 39.865954)
872,The Clinic,143 Church Street,Phoenixville,Pennsylvania,19460,Chester,0,0,0,41,4,0,POINT (-75.512689 40.133255)
873,GIANT PHARMACY-6265,1201 KNAPP ROAD,NORTH WALES,PA,19454,Montgomery,0,0,0,0,2268,0,POINT (-75.240973 40.226013)
874,American HealthCare Group,733 Washington Road Suite 102,Pittsburgh,Pennsylvania,15228,Allegheny,0,5,0,314,189,2818,POINT (-80.045772 40.378593)
875,Wellspan Family Medicine Hayshire,2775 North George Street,York,Pennsylvania,17406,York,0,0,0,0,182,0,POINT (-76.733148 40.005186)
876,AHN-HWP PHARMACY,12311 Perry Highway,Wexford,PA,15090,Allegheny,6,0,0,22,0,6,POINT (-80.062156 40.636303)
877,VDI-Mainline Pharmacy-Cresson,1207 2ND ST,Cresson,Pennsylvania,16630,Cambria,0,0,0,0,70,2436,POINT (-78.591485 40.460137)
878,Hyde Drug Store,2412 Wilmington Rd,New Castle,Pennsylvania,16105,Lawrence,0,0,0,11,230,0,POINT (-80.353731 41.026174)
879,Luzerne Cty Depart of Corrections,99 Water Street,Wilkes Barre,Pennsylvania,18702,Luzerne,0,0,0,0,103,23,POINT (-75.876306 41.254408)
880,PSH St Joseph Medical Center,2500 BERNVILLE RD PHARMACY,Reading,Pennsylvania,19605,Berks,1,11,0,664,20,0,POINT (-75.977661 40.376717)
881,John Manubay MD LLC,4400 Penn Ave,Sinking Spring,Pennsylvania,19608,Berks,0,13,0,45,6,580,POINT (-76.031422 40.326169)
882,Kindred Hospital Phila-Havertown,2000 Old West Chester Pike,Havertown,Pennsylvania,19083,Delaware,0,2,0,179,78,0,POINT (-75.334436 39.975738)
883,AHN-SVMG FM HWP WEST,4247 West Ridge Road,Erie,Pennsylvania,16506,Erie,0,0,0,0,54,0,POINT (-80.1714 42.076955)
884,AHN Ped Ped Allian Northlnd Cranb,20397 Route 19 Landmark 2 Building,Cranberry Twp,Pennsylvania,16066,Butler,0,0,0,0,169,0,POINT (-80.10431 40.693847)
885,GIANT PHARMACY-6335,2641 MACARTHUR ROAD,WHITEHALL,PA,18052,Lehigh,0,0,0,37,966,420,POINT (-75.493171 40.645387)
886,Monvale Primary Care-Belle Vernon,800 Plaza Drive,Belle Vernon,Pennsylvania,15012,Fayette,0,0,0,0,11,0,POINT (-79.811385 40.188018)
887,WellSpan OB/GYN Chambersburg,12 St Paul Dr,Chambersburg,Pennsylvania,17201,Franklin,0,0,0,0,80,0,POINT (-77.634763 39.943292)
888,Hatboro Medical Associates,345 N YORK RD PO BOX 606,Hatboro,Pennsylvania,19040,Montgomery,0,0,0,132,6,71,POINT (-75.104814 40.182844)
889,PHN-Sheakleyville Health Center,3339 Perry Highway,Sheakleyville,Pennsylvania,16151,Mercer,0,0,0,7,32,10,POINT (-80.20577 41.449477)
890,Barclay M Wilson DO,130 South Front Street,Milton,Pennsylvania,17847,Northumberland,0,0,0,13,0,0,POINT (-76.856069 41.018111)
891,Village Shires Pharmacy,1464 Buck Road,Holland,Pennsylvania,18966,Bucks,0,0,0,13,939,134,POINT (-74.955965 40.2036)
892,McKeesport Family Health Center,627 Lyle Blvd,Mc Keesport,Pennsylvania,15132,Allegheny,0,0,0,10,48,40,POINT (-79.858478 40.352177)
893,LaCons Pharmacy,1336 Powell Street,Norristown,Pennsylvania,19401,Montgomery,0,0,0,7,208,323,POINT (-75.336115 40.12397)
894,MNPG Philipsburg,1061 North Front Street,Philipsburg,Pennsylvania,16866,Centre,0,0,0,0,22,0,POINT (-78.2328 40.904092)
895,Wellspn Fam Med Hlth Campus Bldg 2,12 St. Paul Drive Building 2,Chambersburg,Pennsylvania,17201,Franklin,0,0,26,58,228,6,POINT (-77.634763 39.943292)
896,The Medicine Shoppe Oakmont,215 Allegheny ave,Oakmont,Pennsylvania,15139,Allegheny,0,0,0,22,0,0,POINT (-79.843549 40.514374)
897,Synergy Grandview Pharmacy Inc.,173 POINT TOWNSHIP DR,Northumberland,Pennsylvania,17857,Northumberland,0,1,0,75,8,845,POINT (-76.781599 40.899742)
898,Berlin Pharmacy,413 Broadway Street,Berlin,Pennsylvania,15530,Somerset,0,0,0,10,110,0,POINT (-78.960905 39.921936)
899,Gettysburg Family Practice,524 S Washington Street,Gettysburg,PA,17325,Adams,0,0,0,282,0,0,POINT (-77.233227 39.824074)
900,Custom Care Pharmacy-Milton-Retail,57 S. Front St.,Milton,Pennsylvania,17847,Northumberland,0,0,0,0,18,7,POINT (-76.855706 41.019034)
901,SCI-Mahanoy,301 Morea Rd.,Frackville,Pennsylvania,17932,Schuylkill,0,1,0,7,129,165,POINT (-76.203324 40.782027)
902,Geisinger Community Medical Center,1822 Mulberry Street,Scranton,Pennsylvania,18510,Lackawanna,0,0,0,0,32,40,POINT (-75.64589 41.400717)
903,AHN AC Primary Care Morningside,1748 Jancey Street,Pittsburgh,Pennsylvania,15206,Allegheny,0,0,0,0,0,18,POINT (-79.926669 40.485787)
904,Advanced Lab Solutions LLC,3729 Easton Nazareth Hwy. LL2,Easton,Pennsylvania,18045,Northampton,0,0,0,0,390,1,POINT (-75.284777 40.714209)
905,Cooks Pharmacy of Kingston,777 wyoming ave,Kingston,Pennsylvania,18704,Luzerne,0,0,0,13,222,12,POINT (-75.883795 41.274076)
906,GIANT PHARMACY-6453,330 MARKETPLACE BOULEVARD,SELINSGROVE,PA,17870,Snyder,0,0,0,0,928,0,POINT (-76.834846 40.841273)
907,Loysville Youth Development Center,10 Opportunity Drive,Loysville,Pennsylvania,17047,Perry,0,0,0,0,33,385,POINT (-77.347314 40.3688)
908,VaxCare-Hometn Hth Cre of NEPA Inc,921 Drinker Turnpike,Moscow,Pennsylvania,18444,Lackawanna,0,0,0,0,39,35,POINT (-75.514251 41.310339)
909,Joseph Lamantia DO PC,1690 Saltsburg Avenue,Indiana,Pennsylvania,15701,Indiana,0,0,0,0,115,0,POINT (-79.172871 40.611386)
910,VDI-Moshannon Vlly Phar Philpsbrg,208 Medical Center Drive,Philipsburg,Pennsylvania,16866,Centre,0,0,0,331,0,245,POINT (-78.206865 40.90701)
911,SCI-Cambridge Springs,451 Fullerton Avenue,Cambridge Springs,Pennsylvania,16403,Crawford,1,0,0,0,62,0,POINT (-80.056344 41.79885)
912,Geisinger Bloomsburg Hospital,549 Fair Street,Bloomsburg,Pennsylvania,17815,Columbia,0,0,0,15,4,0,POINT (-76.453193 41.008431)
913,Main Line Health-Lankenau Medical Center,100 E LANCASTER AVE Inpatient Pharmacy,Wynnewood,Pennsylvania,19096,Montgomery,0,0,0,0,32,0,POINT (-75.265557 39.993575)
914,AHN AC IM WPC Internl Medi Ligonier,1869 Route 30,Ligonier,PA,156589239,Westmoreland,0,0,0,0,0,2,POINT (-79.229688 40.236676)
915,Crnerstn Cre Prim Cre Ctr Mt Morris,120 Locust Ave Ext *,Mount Morris,Pennsylvania,15349,Greene,0,0,0,0,97,0,POINT (-80.060817 39.734055)
916,AHOLD USA-GIANT PHARMACY-6287,1000 SCOTT TOWN CENTER,BLOOMSBURG,PA,17815,Columbia,0,0,0,1572,155,448,POINT (-76.435938 41.005763)
917,GIANT PHARMACY-6324,4001 NEW FALLS RD,LEVITTOWN,PA,19056,Bucks,0,0,0,24,1117,84,POINT (-74.886105 40.133238)
918,Wellspan Fam and Sprts Med Cocalico,30 West Swartzville Road P.O. Box 515,Reinholds,Pennsylvania,17569,Lancaster,6,0,0,71,194,11,POINT (-76.079221 40.233923)
919,GIANT PHARMACY-6518,2350 SUSQUEHANNA ROAD,ROSLYN,PA,19001,Montgomery,0,0,0,202,586,822,POINT (-75.134547 40.12179)
920,MARTINS PHARMACY-6288,221 GLIMCHER DRIVE,DUNCANSVILLE,PA,16635,Blair,0,0,0,60,1056,0,POINT (-78.410863 40.432065)
921,GIANT PHARMACY-6094,471 S OXFORD VALLEY ROAD,FAIRLESS HILLS,PA,19030,Bucks,0,0,0,4,1262,78,POINT (-74.85226 40.171296)
922,VDI-Wileys Pharmacy of Quarryville,112 TownsEdge Drive,Quarryville,Pennsylvania,17566,Lancaster,0,0,0,0,305,0,POINT (-76.175489 39.895336)
923,Mauch Chunk Pharmacy,1204 North Street,Jim Thorpe,Pennsylvania,18229,Carbon,0,0,0,0,1180,1010,POINT (-75.726297 40.881741)
924,Penn St Milton S Hershey Med Ctr,500 University Drive,Hershey,Pennsylvania,17033,Dauphin,0,0,0,41,64,0,POINT (-76.674557 40.265932)
925,Guthrie Clinic Dushore,102 East Main Street PO Box 417,Dushore,Pennsylvania,18614,Sullivan,0,0,0,9,56,0,POINT (-76.400577 41.524011)
926,Hazle Drugs,1 East Broad Street,Hazleton,Pennsylvania,18201,Luzerne,0,0,0,34,1769,3,POINT (-75.973781 40.954007)
927,PHN Greenville Com Hlth Ctr,348 Main Street,Greenville,Pennsylvania,16125,Mercer,0,0,0,0,67,0,POINT (-80.378736 41.408391)
928,VDI-Pleasant Hills Apothecary,25 Gill Hall Rd,Clairton,Pennsylvania,15025,Allegheny,0,0,0,0,2105,0,POINT (-79.957735 40.321833)
929,WellSpan OB/GYN-Gettysburg,450 S. Washington St,Gettysburg,PA,17325,Adams,0,0,0,0,69,0,POINT (-77.23326 39.824523)
930,Wellspan Ped Medic Shrewsbry,15 Constitution Ave,Shrewsbury,Pennsylvania,17361,York,0,0,0,0,9,90,POINT (-76.678842 39.753372)
931,LGHP-Roseville Pediatrics-CityGate,1570 Fruitville Pike 1st Floor,Lancaster,Pennsylvania,17601,Lancaster,0,0,0,23,85,0,POINT (-76.314631 40.064599)
932,Cornerstone Care-Rogersville,140 Church Street PO Box 440,Rogersville,Pennsylvania,15359,Greene,0,0,0,78,23,320,POINT (-80.18608 39.89815)
933,VDI-Port Allegany Phamacy,54-56 North Main street,Port Allegany,Pennsylvania,16743,McKean,0,0,0,39,364,0,POINT (-78.283786 41.815498)
934,The Hometown Pharmacy-Center,3589 BRODHEAD RD,Monaca,Pennsylvania,15061,Beaver,0,0,0,0,930,0,POINT (-80.31634 40.658601)
935,The Prcter n Gmble Papr Prod Comp,5188 Rt 87,Mehoopany,Pennsylvania,18629,Wyoming,0,0,0,78,29,25,
936,Centerville Clinics-Uniontown,86 McClellandtown Rd,Uniontown,Pennsylvania,15401,Fayette,10,0,0,46,627,20,POINT (-79.735949 39.902346)
937,Freeland Health Center,404 Ridge Street,Freeland,Pennsylvania,18224,Luzerne,0,0,0,11,6,0,POINT (-75.897419 41.015329)
938,Dao Pharm Inc DBA Rios Pharm,35 South Morton Ave.,Morton,Pennsylvania,19070,Delaware,0,0,0,0,791,113,POINT (-75.328135 39.906825)
939,Primary Care South,1000 Waterdam Plaza Dr,Mc Murray,Pennsylvania,15317,Washington,0,0,0,63,12,0,POINT (-80.134504 40.263402)
