,Clinic_Name,Clinic_Street_Address,Clinic_City,Clinic_State,Clinic_Zip,County,Broken_Vial_Syringe,Vaccine_Drawn_But_Not_Administer,Lost_Or_Unaccounted_For_Vaccine,Open_Vial_But_Not_Administered,Other,Spoilage,Georeferenced Latitude & Longitude
880,Bensalem Pharmacy,2112 Street Road,Bensalem,Pennsylvania,19020,Bucks,0,0,0,0,244,5,POINT (-74.947868 40.099555)
881,Functnal Hth Ctr Phoenix Contact,586 Fulling Mill Rd,Middletown,Pennsylvania,17057,Dauphin,0,0,0,0,2,0,POINT (-76.75007 40.229379)
882,Tri-County Pediatrics Southampton,729 Grove Ave,Southampton,Pennsylvania,18966,Bucks,0,0,0,0,234,459,POINT (-75.045071 40.175966)
883,Troy Laurel Health Center,45 Mudcreek Rd,Troy,Pennsylvania,16947,Bradford,0,0,0,1,25,0,POINT (-76.791918 41.750616)
884,Lepri Rne Inc DBA The Md Shopp 0874,2239 Pittston Ave.,Scranton,Pennsylvania,18505,Lackawanna,0,0,0,0,1179,749,POINT (-75.681293 41.384806)
885,AHN AC IM Boncrsi Brn Johnsn PC Bnk,2891 Banksville Rd,PITTSBURGH,PA,15216,Allegheny,0,0,0,0,98,0,POINT (-80.040491 40.403572)
886,Guthrie Robert Packer Hospital,One Guthrie Square,Sayre,Pennsylvania,18840,Bradford,0,0,0,278,54,1375,
887,Woods Service,10 Meadowood Dr,Langhorne,Pennsylvania,19047,Bucks,20,18,0,65,99,0,POINT (-74.912823 40.169763)
888,Duquesne Uni-Ctr for Pharm Care,1000 Fifth Avenue Muldoon Building,Pittsburgh,Pennsylvania,15282,Allegheny,0,0,0,50,740,78,POINT (-79.990785 40.438802)
889,Pennyslvania Automated Services Inc,620 Lowry Ave,Jeannette,Pennsylvania,15644,Westmoreland,0,0,0,0,1486,127,POINT (-79.616401 40.320122)
890,AHN Pedi Pedi Alliance Greentree,969 Greentree Road,Pittsburgh,Pennsylvania,15220,Allegheny,0,0,0,0,177,0,POINT (-80.046113 40.419373)
891,Doylestown Hospital,595 W State St,Doylestown,Pennsylvania,18901,Bucks,26,7,0,194,1098,372,POINT (-75.149462 40.302538)
892,SCI-Frackville,1111 Altamont Blvd,Frackville,Pennsylvania,17931,Schuylkill,0,0,0,81,141,0,POINT (-76.223125 40.774736)
893,UPMC-Hamot,201 State St,Erie,Pennsylvania,16507,Erie,0,0,0,31,251,0,POINT (-80.087825 42.133331)
894,Heritage Valley Kennedy,25 Heckel Rd.,Mc Kees Rocks,Pennsylvania,15136,Allegheny,0,0,1,3,78,0,POINT (-80.091818 40.471824)
895,UPMC CCP S Hills Ped Assoc Jffersn,1925 Route 51 South,Clairton,Pennsylvania,15025,Allegheny,0,0,0,0,106,12,POINT (-79.913123 40.290443)
896,Geisinger Sys Svcs Pharm Distrib Ctr,212 Industrial Park Road,Elysburg,Pennsylvania,17824,Northumberland,0,0,0,2480,73,0,POINT (-76.569434 40.852282)
897,VDI-Boalsburg Apothecary,3901 S Atherton St,State College,Pennsylvania,16801,Centre,0,0,0,460,22,0,POINT (-77.801278 40.781213)
898,UPMC-Pinnacle Harrisburg,RX DEPT 111 S FRONT ST,Harrisburg,Pennsylvania,17101,Dauphin,0,0,0,1008,226,0,
899,Wyoming Valley AIDS Council,330 Bowman Street,Wilkes Barre,Pennsylvania,18702,Luzerne,0,0,0,0,246,50,POINT (-75.859123 41.250216)
900,Penn St Milton S Hershey Med Ctr,500 University Drive,Hershey,Pennsylvania,17033,Dauphin,0,0,0,41,64,0,POINT (-76.674557 40.265932)
901,Wilkes Barre Municipal Hlth Dept,Kirby Health Center 71 North Franklin Street,Wilkes Barre,Pennsylvania,18701,Luzerne,0,0,0,6,198,0,
902,My Kids Pediatric Partners PC,1102 Highway 315 Blvd,Wilkes Barre,Pennsylvania,18702,Luzerne,0,0,0,0,1556,0,
903,Tower Health-Laureldale Fam Med,3212 Kutztown Road,Laureldale,Pennsylvania,19605,Berks,0,13,0,0,122,0,POINT (-75.920253 40.384945)
904,FPC-Herndon Family Practice Center,1244 State Route 225,Herndon,Pennsylvania,17830,Northumberland,0,0,0,3,72,0,POINT (-76.830521 40.666074)
905,WellSpan Fam Med Mercersburg,2 Keefer Drive,Mercersburg,Pennsylvania,17236,Franklin,0,0,0,0,100,0,POINT (-77.900017 39.839897)
906,Union County SHC,1610 Industrial Blvd.,Lewisburg,Pennsylvania,17837,Union,0,0,0,58,0,0,POINT (-76.903139 40.960266)
907,UPMC-MOON MED ASSOCIATES,1600 Coraopolis Heights Road,Coraopolis,Pennsylvania,151084316,Allegheny,0,0,0,0,839,300,POINT (-80.206799 40.499054)
908,University of Pittsburgh,4041 Fifth Avenue Nordenberg Hall,Pittsburgh,Pennsylvania,15213,Allegheny,9,29,0,523,459,51,POINT (-79.955252 40.444085)
909,Lebanon Pharmacy,990 ISABEL DR,Lebanon,Pennsylvania,17042,Lebanon,0,0,0,0,1463,3,POINT (-76.42347 40.315924)
910,Wellspan Family Medicine-Roosevelt Ave,1401 Roosevelt Avenue,York,PA,17404,York,0,0,0,11,0,0,POINT (-76.758734 39.97938)
911,Wellspan York Hospital,1001 S .George,York,Pennsylvania,17405,York,0,0,0,6,641,0,POINT (-76.720535 39.946668)
912,Keystone Fam Med Chambersburg,820 Fifth Avenue,Chambersburg,Pennsylvania,17201,Franklin,0,0,0,678,36,40,POINT (-77.645016 39.945085)
913,Perry Physicians PC,4570 Valley Rd,Shermans Dale,Pennsylvania,17090,Perry,0,0,0,19,525,0,POINT (-77.158676 40.319298)
914,Wellspan Fam Med West Cornwall,101 Fairview Circle,Lebanon,Pennsylvania,17042,Lebanon,0,0,0,1,259,0,POINT (-76.43445 40.281302)
915,HVMG-Heritage Valley Convenience Ctr,79 Wagner Road,Monaca,Pennsylvania,15061,Beaver,0,0,0,0,66,0,POINT (-80.313132 40.679347)
916,Custom Care Pharmacy-Milton-Retail,57 S. Front St.,Milton,Pennsylvania,17847,Northumberland,0,0,0,0,1026,48,POINT (-76.855706 41.019034)
917,GIANT PHARMACY-6324,4001 NEW FALLS RD,LEVITTOWN,PA,19056,Bucks,0,0,0,38,1506,84,POINT (-74.886105 40.133238)
918,SLPG Com Hlth Fam Prac Bethleh,2830 Easton Avenue,Bethlehem (Part-Northampton),Pennsylvania,18017,Northampton,0,0,0,16,443,0,POINT (-75.342758 40.64667)
919,PHN-Altoona Community Health Center,1701 12th Avenue Altoona,Altoona,Pennsylvania,16601,Blair,0,0,0,0,116,0,POINT (-78.408041 40.512811)
920,North Side Christian Health Center,816 Middle Street,Pittsburgh,Pennsylvania,15212,Allegheny,0,0,0,0,1121,466,POINT (-79.999614 40.455241)
921,AHN AC IM Murrysville Internal Med,4262 Old William Penn Highway,Murrysville,PA,15668,Westmoreland,0,0,0,0,16,0,POINT (-79.684924 40.42794)
922,Kindred Hospital Phila-Havertown,2000 Old West Chester Pike,Havertown,Pennsylvania,19083,Delaware,0,2,0,179,78,0,POINT (-75.334436 39.975738)
923,GIANT PHARMACY-6535,10000 SHANNONDELL DRIVE,AUDUBON,PA,19403,Montgomery,0,0,0,15,19,210,POINT (-75.410741 40.132428)
924,Alberts Pharmacy,201 S. Main Street,Pittston,Pennsylvania,18640,Luzerne,0,0,0,54,1944,1804,POINT (-75.79384 41.318462)
925,Clarks Summit State Hospital,1451 Hillside Drive,Clarks Summit,Pennsylvania,18411,Lackawanna,0,0,0,18,144,0,POINT (-75.739461 41.481137)
926,McKeesport Family Health Center,627 Lyle Blvd,Mc Keesport,Pennsylvania,15132,Allegheny,0,0,0,10,78,40,POINT (-79.858481 40.352177)
927,Pediatric Associates of Kingston,451 3rd Avenue Suite 1,Kingston,Pennsylvania,18704,Luzerne,0,0,0,185,370,704,POINT (-75.881813 41.259751)
928,Vanguard PA,3222 Phoenixville Pike CrewCare,Malvern,Pennsylvania,19355,Chester,0,0,0,0,4,0,POINT (-75.547573 40.075067)
929,AHN Pedi Ped Alliance Chartiers,1370 Washington Pike,Bridgeville,Pennsylvania,15017,Allegheny,0,0,0,30,565,0,POINT (-80.096149 40.379169)
930,Barclay M Wilson DO,130 South Front Street,Milton,Pennsylvania,17847,Northumberland,0,0,0,13,0,0,POINT (-76.856069 41.018111)
931,The Clinic,143 Church Street,Phoenixville,Pennsylvania,19460,Chester,0,0,0,41,4,0,POINT (-75.512689 40.133255)
932,Wellmon Medical Associates,93 Progress Blvd,Shippensburg,Pennsylvania,17257,Cumberland,0,0,0,0,357,0,POINT (-77.493632 40.064845)
933,Com Hth and Dental Cre Pottstown,351 W Schuylkill Ave,Pottstown,Pennsylvania,19465,Chester,0,0,0,446,155,48,POINT (-75.662171 40.233362)
934,Loysville Youth Development Center,10 Opportunity Drive,Loysville,Pennsylvania,17047,Perry,0,0,0,0,33,385,POINT (-77.347314 40.3688)
935,EAST NORRITON PHARMACY,215 W GERMANTOWN PIKE,East Norriton,Pennsylvania,19401,Montgomery,0,0,0,0,3590,900,POINT (-75.323482 40.146344)
936,MOUNT NITTANY MEDICAL CENTER,PHARMACY DEPT 1800 EAST PARK AVENUE,State College,Pennsylvania,16803,Centre,0,14,0,77,9,6,
937,Hyndman Area Health Center,144 5th Avenue PO Box 706,Hyndman,Pennsylvania,15545,Bedford,0,0,0,0,23,105,POINT (-78.716933 39.817201)
938,Bedford County SHC,130 Vondersmith Avenue,Bedford,Pennsylvania,15522,Bedford,0,0,0,0,0,50,POINT (-78.506828 40.016477)
939,Bellefonte Medical Clinic,Bellefonte Medical Clinic 527 Willowbank Street,Bellefonte,Pennsylvania,16823,Centre,0,0,0,73,37,120,
940,LaCons Pharmacy,1336 Powell Street,Norristown,Pennsylvania,19401,Montgomery,0,0,0,7,208,323,POINT (-75.336115 40.12397)
941,GIANT PHARMACY-6316,1550 N MAIN ST,Dickson City,Pennsylvania,18447,Lackawanna,0,0,0,2,1463,0,POINT (-75.466629 41.662399)
942,VDI-Wileys Pharmacy Of Millersville,507 LEAMAN AVENUE,Millersville,PA,17551,Lancaster,0,0,0,9,0,31,POINT (-76.353532 40.012441)
943,Healthy Measures LLC,1260 Valley Forge Rd.,Phoenixville,Pennsylvania,19460,Chester,0,0,0,0,0,20,POINT (-75.486077 40.116411)
944,Darlings Oil City Pharmacy,811 Grandview Rd Ste 200,Oil City,Pennsylvania,16301,Venango,0,0,0,0,295,0,POINT (-79.688285 41.441355)
945,GIANT PHARMACY-6120,255 CUMBERLAND PARKWAY,MECHANICSBURG,PA,17055,Cumberland,11,0,0,795,169,0,POINT (-76.982548 40.193781)
946,UPMC CCP Norwin,8791 Barnes Lake Road,North Huntingdon,Pennsylvania,15642,Westmoreland,0,0,0,19,3,444,POINT (-79.691599 40.316243)
947,WellSpan OB/GYN-Dover,3992 Carlisle Road,Dover,PA,17315,York,0,0,0,24,74,0,POINT (-76.8422 39.992892)
948,VaxCare-Chester County Health Dept,601 Westtown Road Personal Health Service,West Chester,Pennsylvania,19382,Chester,0,0,0,985,209,1805,POINT (-75.584433 39.957662)
949,Dao Pharm Inc DBA Rios Pharm,35 South Morton Ave.,Morton,Pennsylvania,19070,Delaware,0,0,0,0,1525,113,POINT (-75.328126 39.906848)
950,Lackawanna County SHC,100 Lackawanna Avenue,Scranton,Pennsylvania,18503,Lackawanna,0,0,0,24,102,34,POINT (-75.670697 41.410333)
951,VDI-Williams Valley Pharmacy,226 East Grand Avenue,Tower City,PA,17980,Schuylkill,0,0,0,421,708,2824,POINT (-76.556397 40.58863)
952,Monvale Primary Care-Belle Vernon,800 Plaza Drive,Belle Vernon,Pennsylvania,15012,Fayette,0,0,0,0,11,0,POINT (-79.811385 40.188018)
953,Mauch Chunk Pharmacy,1204 North Street,Jim Thorpe,Pennsylvania,18229,Carbon,0,0,0,0,1180,1010,POINT (-75.726297 40.881741)
954,MNPG Philipsburg,1061 North Front Street,Philipsburg,Pennsylvania,16866,Centre,0,0,0,0,219,6,POINT (-78.2328 40.904092)
955,Oil City Dialysis Center LLC,6945 US Route 322,Oil City,Pennsylvania,16319,Venango,0,0,0,7,0,0,
956,Bucks County HD Doylestown Clinic,1282 Almshouse Rd 1st Floor,Doylestown,Pennsylvania,18901,Bucks,0,0,0,670,892,3576,POINT (-75.132788 40.271551)
957,SCI-Camp Hill,2500 LISBURN ROAD,Camp Hill,Pennsylvania,17011,Cumberland,0,0,0,0,49,0,POINT (-76.924054 40.217149)
958,Select Specialty Hospital-Johnstown,320 Main St,Johnstown,Pennsylvania,15901,Cambria,0,0,0,15,0,0,POINT (-78.920885 40.326417)
959,The Hometown Pharmacy-Greensburg,730 E. Pittsburgh St,Greensburg,Pennsylvania,15601,Westmoreland,0,0,0,0,156,0,POINT (-79.527622 40.302481)
960,FPC Selinsgrove 2 Fam Pract Cntr,21 Susquehanna Valley Mall Drive,Selinsgrove,Pennsylvania,17870,Snyder,0,0,0,0,16,0,POINT (-76.850738 40.821767)
961,CHOP Care Network-Coatesville,495 Highlands Blvd,Coatesville,Pennsylvania,19320,Chester,0,0,0,0,1038,0,POINT (-75.867419 39.991878)
962,Giant (Martins) Pharmacy 6523,2180 West Chester Pike,Broomall,Pennsylvania,19008,Delaware,0,0,0,113,145,324,POINT (-75.344929 39.979146)
963,WMCHC Honesdale Pediatrics,1837 Fair Avenue,Honesdale,Pennsylvania,18431,Wayne,0,0,0,0,113,0,POINT (-75.262223 41.588625)
964,Genoa Healthcare-00135,378 W CHESTNUT ST,Washington,Pennsylvania,15301,Washington,0,0,0,31,52,0,POINT (-80.254028 40.171386)
965,Keystone Urgent Care,111 Chambers Hill Dr,Chambersburg,Pennsylvania,17201,Franklin,0,0,0,4,41,0,
966,GEISINGER WYOMING VALLEY,1000 EAST MOUNTAIN BLVD,WILKES BARRE,PENNSYLVANIA,18711,Luzerne,2,1,0,135,304,818,POINT (-75.811717 41.256997)
967,Yorktown Pharmacy,8110 Old York Road,Elkins Park,Pennsylvania,19027,Montgomery,0,0,0,4,717,661,POINT (-75.127344 40.077038)
968,MARTINS PHARMACY-6290,800 VANDERBILT ROAD,CONNELLSVILLE,PA,15425,Fayette,0,0,0,22,713,0,POINT (-79.603029 40.018548)
969,WMCHC-Highland Phys Fam Hlth Ctr,1839 Fair Avenue,Honesdale,Pennsylvania,18431,Wayne,0,0,0,27,581,70,POINT (-75.262507 41.589442)
970,PHN Greenville Com Hlth Ctr,348 Main Street,Greenville,Pennsylvania,16125,Mercer,0,0,0,0,67,0,POINT (-80.378736 41.408391)
971,PSH Cmty Vax Site-Cumberland,431 N 21st Street,Camp Hill,Pennsylvania,17011,Cumberland,0,0,0,0,822,1028,POINT (-76.923521 40.251468)
972,SLUHN-Anderson Campus Hospital,1872 St Luke Blvd Lower Level Pharmacy West Wing,Easton,Pennsylvania,18045,Northampton,19,5,0,152,61,0,
973,Cornerstone Care-Rogersville,140 Church Street PO Box 440,Rogersville,Pennsylvania,15359,Greene,0,0,0,78,23,320,POINT (-80.18608 39.89815)
974,MHEDS-PEACH ST,2928 Peach Street,Erie,Pennsylvania,16508,Erie,0,0,0,70,6,0,POINT (-80.076407 42.107191)
975,UPMC-HAMPTON OUTPATIENT CENTER,4490 Mount Royal Blvd UPMC Outpatient Center Hampton,Allison Park,Pennsylvania,151012684,Allegheny,0,0,0,795,246,521,
976,Steel City South Pediatrics,3911 Saw Mill Run Blvd,Pittsburgh,Pennsylvania,15227,Allegheny,0,32,0,424,5,381,POINT (-79.983249 40.368743)
977,Union Medical-Church St,920 Church St,Lebanon,Pennsylvania,17046,Lebanon,0,0,0,360,41,0,POINT (-76.42776 40.344531)
978,SCI-Forest,286 Woodland Drive,Marienville,Pennsylvania,16239,Forest,0,0,0,114,21,200,POINT (-79.100784 41.48219)
979,AHOLD USA-GIANT PHARMACY-6333,901 S WEST END BOULEVARD,QUAKERTOWN,PA,18951,Bucks,0,0,0,443,1728,0,POINT (-75.345596 40.420719)
980,Worthington Primary Care,1482 Bulter Road,Worthington,Pennsylvania,16262,Armstrong,0,0,0,12,8,0,POINT (-79.61737 40.835417)
981,WellSpan Internal Med Freedom Way,2350 Freedom Way,York,PA,17402,York,0,0,0,2,59,0,POINT (-76.679304 39.934318)
982,Genoa Healthcare 00135,378 W CHESTNUT ST,Washington,Pennsylvania,15301,Washington,0,0,0,0,253,0,POINT (-80.253994 40.171389)
983,Preferd Prim Cre Phys PPCP,701 Technology Dr MANOR OAK II,Canonsburg,Pennsylvania,15317,Washington,0,0,0,2,65,0,
984,GIANT PHARMACY-6294,1255 CARLISLE ROAD,YORK,PA,17404,York,0,0,0,30,1276,206,POINT (-76.768499 39.964257)
985,AHN AC IM WPC Internl Medi Ligonier,1869 Route 30,Ligonier,PA,156589239,Westmoreland,0,0,0,0,0,5,POINT (-79.229688 40.236676)
986,Kennies Pharmacy-Littlestown,520 W. King street,Littlestown,Pennsylvania,17340,Adams,0,0,0,9,110,2,POINT (-77.098593 39.743012)
987,Giant Eagle Pharmacy-9,State Routes 30 & 66,Greensburg,Pennsylvania,15601,Westmoreland,0,0,0,17,236,0,
988,UPMC-CCP-Franklin Pk,119 VIP Drive,Wexford,Pennsylvania,15090,Allegheny,0,0,0,0,80,0,POINT (-80.093773 40.619998)
989,Aspire Health Concepts Inc,49 Prince Street,Harrisburg,Pennsylvania,17109,Dauphin,0,0,0,763,100,0,POINT (-76.810502 40.302354)
990,WellSpan Family Medicine-Wheatlyn,235 Rosedale Dr,Manchester,PA,17345,York,0,0,0,13,315,6,POINT (-76.72569 40.049339)
991,Dialysis Cre Ctr of Mechanicsbrg,4 Flowers Dr,Mechanicsburg,Pennsylvania,17050,Cumberland,0,0,0,458,0,1470,POINT (-77.031955 40.250311)
992,LINDEN PHARMACY,3010 LINDEN STREET,Bethlehem (Part-Northampton),Pennsylvania,18017,Northampton,0,0,0,0,540,0,POINT (-75.355702 40.656809)
993,UPMC-SH Fam Med Loyalsock,1205 Grampian Blvd,Williamsport,Pennsylvania,17701,Lycoming,0,0,0,0,453,354,POINT (-76.982211 41.260617)
994,AHOLD USA-GIANT PHARMACY-6313,2174 WEST UNION BOULEVARD,BETHLEHEM,PA,18018,Lehigh,5,0,0,51,1758,948,POINT (-75.418335 40.626563)
995,Family Pharmacy of Archbald,1 KENNEDY PLAZA 4 KELLY STREET,Archbald,Pennsylvania,18403,Lackawanna,0,0,0,11,57,393,
996,GIANT PHARMACY-6512,310 S HENDERSON ROAD,KING OF PRUSSIA,PA,19406,Montgomery,0,0,0,0,1028,1066,POINT (-75.360141 40.090855)
997,FPC-Millersburg Fam Prac Center,100 1st St,Millersburg,Pennsylvania,17061,Dauphin,0,0,0,0,101,0,POINT (-76.962413 40.534461)
998,Joseph Lamantia DO PC,1690 Saltsburg Avenue,Indiana,Pennsylvania,15701,Indiana,0,0,0,0,115,0,POINT (-79.172871 40.611386)
999,WINDBER MEDICAL CENTER,600 SOMERSET AVENUE,Windber,Pennsylvania,15963,Somerset,0,10,0,252,35,686,POINT (-78.837917 40.242123)
1000,The Wright Center-Mid Valley,5 South Washington Avenue,Jermyn,Pennsylvania,18433,Lackawanna,0,0,0,87,675,0,POINT (-75.547511 41.516304)
1001,LGH-Family Medicine Strasburg,1135 Hampden Drive,Strasburg,Pennsylvania,17579,Lancaster,0,0,0,104,154,80,POINT (-76.190235 39.98477)
1002,AHN-AC IM Primary Care Northside,490 E. North Avenue Allegheny Professional Building,Pittsburgh,Pennsylvania,15212,Allegheny,0,0,0,0,241,18,POINT (-80.001733 40.456392)
1003,GIANT PHARMACY-6331,5301 SIMPSON FERRY ROAD,Mechanicsburg,Pennsylvania,17050,Cumberland,0,0,0,11,1072,6,POINT (-76.993709 40.215617)
1004,WellSpan Internal Med V Twin Dr,40 V Twin Dr,Gettysburg,Pennsylvania,17325,Adams,0,0,0,0,228,0,POINT (-77.18277 39.84572)
1005,CHOP Primary Care Collegeville,3770 Ridge Pike,Collegeville,Pennsylvania,19426,Montgomery,0,0,0,6,225,12,POINT (-75.435234 40.175172)
1006,GIANT PHARMACY-6097,1250 COCOA AVENUE,HERSHEY,PA,17033,Dauphin,0,0,0,23,868,210,POINT (-76.64787 40.269063)
1007,Village Pharmacy at Springhouse,1121 N. Bethlehem Pike,Spring House,Pennsylvania,19477,Montgomery,0,0,0,0,1158,79,POINT (-75.225448 40.189257)
1008,PPCP-Austin Purighalla,1050 Bower Hill Road,Pittsburgh,Pennsylvania,15243,Allegheny,0,0,0,0,37,0,POINT (-80.06688 40.376831)
1009,Morris Drug,15 East Centre St,Mahanoy City,Pennsylvania,17948,Schuylkill,0,0,0,1753,0,200,POINT (-76.141312 40.812802)
1010,Ctral Bucks Fam Prac PC Doylestwn,252 W Swamp Rd,Doylestown,Pennsylvania,18901,Bucks,0,0,0,0,49,0,POINT (-75.137638 40.333097)
1011,Valley Pharmacy,647 state route 93 hwy,Sugarloaf,Pennsylvania,18249,Luzerne,0,0,0,0,1,4670,
1012,Wellspn Fam Med Hlth Campus Bldg 2,12 St. Paul Drive Building 2,Chambersburg,Pennsylvania,17201,Franklin,0,0,37,58,330,114,POINT (-77.634763 39.943292)
1013,Aston Pharmacy Home Health Center,10 Scheivert Ave,Aston,Pennsylvania,19014,Delaware,1,0,0,1,0,0,POINT (-75.41769 39.8643)
1014,Millcreek Community Hospital,5515 Peach street,Erie,Pennsylvania,16509,Erie,0,1,0,4,118,1372,POINT (-80.093735 42.074141)
1015,Punxsutawney Area Hospital,81 Hillcrest Drive,Punxsutawney,Pennsylvania,15767,Jefferson,0,0,0,0,13,235,POINT (-79.000134 40.960155)
1016,Bucks County HD Levittown  Office,7321 New Falls Rd,Levittown,Pennsylvania,19055,Bucks,0,0,0,15,0,0,POINT (-74.852848 40.156355)
1017,Montgomery County Department of Public Safety,EOC-50 Eagleville Road,Norristown,Pennsylvania,19403,Montgomery,0,0,0,109,42,0,POINT (-75.418787 40.158189)
1018,Centerville Clinics-Fredericktown,1070 Old National Pike Rd,Fredericktown,Pennsylvania,15333,Washington,1,0,0,332,145,50,POINT (-79.985087 40.047222)
1019,GIANT PHARMACY-6122,1969 E 3RD ST,Williamsport,Pennsylvania,17701,Lycoming,0,0,0,46,850,0,POINT (-76.961568 41.24827)
1020,Community Pharmacy,1256 Pennsylvania Ave,Tyrone,Pennsylvania,16686,Blair,10,0,0,962,0,82,POINT (-78.237087 40.673369)
1021,Duquesne Uni-Ctr for Pharm Care,600 Forbes Avenue 215 A Student Union,Pittsburgh,Pennsylvania,15282,Allegheny,0,0,0,50,740,78,
1022,Central Pennsylvania Clinic,375 South Kishacoquillas Street,Belleville,Pennsylvania,17004,Mifflin,0,0,0,6,8,60,POINT (-77.712515 40.60043)
1023,AHN-AC HIGBEE PRIMARY CARE,990 Higbee Dr,Bethel Park,Pennsylvania,15102,Allegheny,0,0,0,10,4,0,POINT (-80.021856 40.33675)
1024,GIANT PHARMACY-6484,1605 LITITZ PIKE,LANCASTER,PA,17601,Lancaster,0,0,0,0,1122,276,POINT (-76.307281 40.067666)
1025,Smartmed Prescription Center,233 E High St,Carlisle,Pennsylvania,17013,Cumberland,0,0,0,889,44,0,POINT (-77.183011 40.200964)
1026,WellSpan Internal Medicine New Holland,435 S Kinzer Avenue,New Holland,Pennsylvania,17557,Lancaster,6,0,0,0,129,12,POINT (-76.073006 40.097895)
1027,Dr Esianor-Mitchual Dental PC,822 Marietta Avenue,Lancaster,Pennsylvania,17603,Lancaster,0,0,0,0,334,0,POINT (-76.321621 40.039822)
1028,FPC Loysville Fam Prac Cntr,1100 Montour Road,Loysville,Pennsylvania,17047,Perry,14,0,0,1,245,0,POINT (-77.339507 40.364217)
1029,Wellness Pharmacy Services,1427 Horsham Road,North Wales,Pennsylvania,19454,Montgomery,10,0,0,0,48,0,POINT (-75.20773 40.225139)
1030,Janssen Springhouse,1400 McKean Road,Spring House,Pennsylvania,19477,Montgomery,0,0,0,4,22,0,
1031,GIANT PHARMACY-6422,4320 5TH STREET HWY,Temple,Pennsylvania,19560,Berks,0,0,0,75,1790,354,POINT (-75.927597 40.399666)
1032,Irwin Primary Care (Irwin),7546 Route 30 1st floor,Irwin,Pennsylvania,15668,Westmoreland,0,0,0,0,215,0,POINT (-79.663048 40.311651)
1033,Wellspan Fam and Ped Med-Rothsville,2320 Rothsville Rd,Lititz,Pennsylvania,17543,Lancaster,0,0,0,0,402,96,POINT (-76.240425 40.15229)
1034,VDI-Pleasant Hills Apothecary,25 Gill Hall Rd,Clairton,Pennsylvania,15025,Allegheny,0,0,0,0,2105,0,POINT (-79.957735 40.321833)
1035,AHN-AC IM Pine Hollow Med Assoc,133 Church Hill Road Robinson Medical Center,Mc Kees Rocks,Pennsylvania,15136,Allegheny,6,0,0,6,273,0,
1036,IRMC-INDIANA REG MED CTR,835 HOSPITAL ROAD,Indiana,Pennsylvania,15701,Indiana,0,0,0,10,0,0,POINT (-79.15894 40.608302)
1037,FPC Lewisburg Fam Prac Cntr,131 JPM Road Suite A,Lewisburg,Pennsylvania,17837,Union,0,0,0,52,664,40,POINT (-76.891814 40.976035)
1038,GIANT PHARMACY-6336,3926 LINDEN STREET,BETHLEHEM,PA,18020,Northampton,29,0,0,68,2365,75,POINT (-75.344906 40.674166)
1039,Kennett Dental,402 McFarlan Road,Kennett Square,Pennsylvania,19348,Chester,0,0,0,40,2422,1260,POINT (-75.693565 39.855296)
1040,Adagio Health-Edinboro,118 E. Plum Street,Edinboro,Pennsylvania,16412,Erie,0,0,0,0,845,367,POINT (-80.129538 41.875503)
1041,VDI-Moshannon Vlly Phar Philpsbrg,208 Medical Center Drive,Philipsburg,Pennsylvania,16866,Centre,0,0,0,371,0,409,POINT (-78.205765 40.90652)
1042,Panda Bear Pediatrics-2nd Avenue,409 2nd Avenue,Collegeville,Pennsylvania,19426,Montgomery,0,0,0,0,1256,0,POINT (-75.454627 40.179819)
1043,LVPG Fam Medic Peds Hambrg,700 Hawk Ridge Drive,Hamburg,Pennsylvania,19526,Berks,0,0,0,8,22,0,POINT (-75.975007 40.544785)
1044,CHOP Care Network-Paoli,2 Industrial Boulevard,Paoli,Pennsylvania,19301,Chester,0,0,0,86,170,426,POINT (-75.498307 40.042792)
1045,SLUHN-Monroe,100 St. Lukes Lane,Stroudsburg,Pennsylvania,18360,Monroe,30,2,0,435,1233,0,POINT (-75.261745 40.9979)
1046,AHN-AC FM FPMAS ELIZABETH,605 Scenery Drive,ELIZABETH,PA,150372000,Allegheny,0,0,0,0,147,12,POINT (-79.838415 40.272373)
1047,Cornerstone Care-Greensboro,7 Glassworks Road,Greensboro,Pennsylvania,15338,Greene,0,0,0,15,165,0,POINT (-79.915142 39.800674)
1048,Genoa Healthcare 20348,807 Lawn Ave,Sellersville,Pennsylvania,18960,Bucks,0,0,0,55,7,511,POINT (-75.32722 40.364441)
1049,UPMC-Latterman Family Health Center,2347 5th Avenue,Mc Keesport,Pennsylvania,15132,Allegheny,0,0,0,29,881,0,POINT (-79.836366 40.354359)
1050,Centerville Clinics-Bentleyville,Bentleyville Family Practice 100 Wilson Road,Bentleyville,Pennsylvania,15314,Washington,0,0,0,14,385,100,
1051,VIP Pharmacy,7737 New Falls Rd,Levittown,Pennsylvania,19055,Bucks,0,0,0,0,582,385,POINT (-74.847816 40.160519)
1052,Quality Care Pharmacys,1 Sprint Drive,Carlisle,Pennsylvania,17015,Cumberland,0,0,0,0,140,0,POINT (-77.22017 40.180011)
1053,MLHC-Urgent Care in Wynnewood,306 E Lancaster Avenue,Wynnewood,PA,19096,Montgomery,0,0,0,0,150,0,POINT (-75.265316 39.993375)
1054,DCI-Parks Bend,1143 Industrial Park Road,Vandergrift,Pennsylvania,15690,Westmoreland,0,0,0,7,38,0,POINT (-79.577731 40.630498)
