,Clinic_Name,Clinic_Street_Address,Clinic_City,Clinic_State,Clinic_Zip,County,Broken_Vial_Syringe,Vaccine_Drawn_But_Not_Administer,Lost_Or_Unaccounted_For_Vaccine,Open_Vial_But_Not_Administered,Other,Spoilage,Georeferenced Latitude & Longitude
822,My Hlth Ctr at Lowes Pottsville,1201 Keystone Blvd. My Health Center,Pottsville,Pennsylvania,17901,Schuylkill,0,0,0,0,106,0,
823,Wellspan Ped Medic Shrewsbry,15 Constitution Ave,Shrewsbury,Pennsylvania,17361,York,0,0,0,0,14,120,POINT (-76.678842 39.753372)
824,Tower Health-Int Med Muhlenberg THMG,4201 Kutztown Road,Temple,Pennsylvania,19560,Berks,0,0,0,0,52,72,POINT (-75.919216 40.399147)
825,American HealthCare Group,733 Washington Road Suite 102,Pittsburgh,Pennsylvania,15228,Allegheny,0,5,0,1071,254,3600,POINT (-80.045385 40.37921)
826,Liberty Dialysis-Hopewell,400 Corporation Drive,Aliquippa,Pennsylvania,15001,Beaver,0,0,0,0,27,1,POINT (-80.271315 40.560721)
827,EASTON HOSPITAL,PHARMACY DEPT 250 SOUTH 21ST STREET,Easton,Pennsylvania,18042,Northampton,5,0,0,0,10,0,
828,Vybe Bensalem,3626 Street Road,Bensalem,Pennsylvania,19020,Bucks,0,0,0,0,0,150,POINT (-74.963429 40.126187)
829,Brockie Pharmatech,209 N. Beaver St.,York,Pennsylvania,17401,York,0,0,0,62,670,177,POINT (-76.731104 39.964672)
830,SLPG Com Hlth Fam Prac Bethleh,2830 Easton Avenue,Bethlehem (Part-Northampton),Pennsylvania,18017,Northampton,0,0,0,16,607,0,POINT (-75.342758 40.64667)
831,Lancaster Pediatric Associates,2106 Harrisburg Pike,Lancaster,Pennsylvania,17601,Lancaster,1,0,0,36,97,20,POINT (-76.35333 40.066979)
832,Wellspan Fam and Sprts Med Cocalico,30 West Swartzville Road P.O. Box 515,Reinholds,Pennsylvania,17569,Lancaster,6,0,0,71,463,11,POINT (-76.079216 40.233916)
833,Pittsburgh Mercy Fam Hth Ctr,249 South 9th Street Bldg 4 1st Floor,Pittsburgh,Pennsylvania,15203,Allegheny,0,0,0,0,1,2326,POINT (-79.989908 40.430888)
834,VaxCare-St Josephs Intnal Med,300 S Hickory St,Mount Carmel,Pennsylvania,17851,Northumberland,0,0,0,0,14,0,POINT (-76.410787 40.79377)
835,LGH-NOVARA HEALTH,605 RICHMOND SQAURE DR,Lancaster,Pennsylvania,17604,Lancaster,0,0,0,10,2,0,POINT (-76.334102 40.106096)
836,AHN Bloomfield Primary Care,4747 Liberty Avenue,Pittsburgh,Pennsylvania,15224,Allegheny,0,0,0,25,23,0,POINT (-79.948531 40.461406)
837,GIANT PHARMACY-6330,301 TOWN CENTER BLVD,EASTON,PA,18040,Northampton,0,0,0,32,1883,36,POINT (-75.221055 40.712243)
838,AHN Ped Ped Ally Northlnd McKnight,4721 McKnight Road,Pittsburgh,Pennsylvania,15237,Allegheny,0,0,0,0,5,0,POINT (-80.00488 40.518464)
839,Spartansburg Medical Center,132 Mechanic Street PO Box 211,Spartansburg,Pennsylvania,16434,Crawford,0,0,0,74,234,555,POINT (-79.687348 41.823333)
840,GMA-Heyl Family Practice,1020 Center Avenue,Pittsburgh,Pennsylvania,15229,Allegheny,10,0,0,12,332,0,POINT (-80.038197 40.520409)
841,LGH-East Petersburg Family Medicine,5665 Main Street,East Petersburg,Pennsylvania,175201513,Lancaster,0,0,0,12,11,25,POINT (-76.351625 40.095252)
842,AHN AC IM Washing Internal Medic,400 LOCUST AVE,Washington,Pennsylvania,15301,Washington,0,0,0,222,104,0,POINT (-80.242362 40.181357)
843,MARTINS PHARMACY-6288,221 GLIMCHER DRIVE,DUNCANSVILLE,PA,16635,Blair,0,0,0,75,1747,973,POINT (-78.410863 40.432065)
844,AHN-AC FM FPMAS BETHEL,990 Higbee Drivie,Bethel Park,Pennsylvania,15102,Allegheny,0,0,0,0,59,0,
845,PH-Penn Highlands Elk,763 Johnsonburg Rd,Saint Marys,Pennsylvania,15857,Elk,0,0,3,30,6,0,POINT (-78.576487 41.426298)
846,GHS-BRADFORD,116 INSTERSTATE PARKWAY,BRADFORD,PENNSYLVANIA,16701,McKean,0,0,1,309,54,120,
847,Family First Hlth George St Ctr,116 South George Street,York,Pennsylvania,17401,York,8,0,0,770,121,168,POINT (-76.726805 39.960757)
848,Wellspan Fam Med Hlth Campus 1st Fl,12 St. Paul Drive,Chambersburg,Pennsylvania,17201,Franklin,0,0,0,13,437,0,POINT (-77.634763 39.943292)
849,Cornerstone Pharmacy,41 Easton Rd,Willow Grove,Pennsylvania,19090,Montgomery,0,0,0,60,467,0,POINT (-75.116463 40.142368)
850,Green Street Primary Care,2000 Green Street,Farrell,Pennsylvania,16121,Mercer,0,0,0,2,9,0,POINT (-80.471792 41.209942)
851,AHN AC IM Bnacorsi Brwn Johsn Monre,2550 Mosside Boulevard,Monroeville,Pennsylvania,15146,Allegheny,0,0,0,0,13,0,POINT (-79.753081 40.427159)
852,Dao Pharm Inc DBA Rios Pharm,35 South Morton Ave.,Morton,Pennsylvania,19070,Delaware,0,0,0,0,1791,178,POINT (-75.328126 39.906848)
853,NCS Pharmacy,100 E Main St,Lititz,Pennsylvania,17543,Lancaster,0,0,0,2012,15,2005,POINT (-76.304188 40.156715)
854,Genoa Healthcare 20391,850 W Lancaster Ave,Bryn Mawr,Pennsylvania,19010,Delaware,0,0,0,0,165,0,POINT (-75.319996 40.022286)
855,GIANT PHARMACY-6120,255 CUMBERLAND PARKWAY,MECHANICSBURG,PA,17055,Cumberland,11,0,0,893,176,0,POINT (-76.982548 40.193781)
856,UPMC CCP South Fayette,205 Millers Run Road,Bridgeville,Pennsylvania,15017,Allegheny,0,0,0,0,24,0,POINT (-80.123429 40.358164)
857,Grane Supply Inc Pittsburgh,105 Gamma Drive Ste 100,Pittsburgh,Pennsylvania,15238,Allegheny,13,10,0,908,1016,2966,POINT (-79.872431 40.495383)
858,AHN-SVMG Elk Valley Medical Center,Elk Valley Medical Center 5165 Imperial Parkway,Girard,Pennsylvania,16417,Erie,0,0,0,0,25,0,
859,LVPG Family Medicine-Mountain Top,237 South Mountain Blvd,Mountain Top,Pennsylvania,18707,Luzerne,0,0,0,3,40,0,POINT (-75.899122 41.145358)
860,WellSpan OB/GYN-Stonebridge,13515 WOLFE RD,New Freedom,Pennsylvania,17349,York,0,0,0,0,48,24,POINT (-76.662764 39.774247)
861,Warren St Hosp Employee Hth,33 Main Dr.,Warren,Pennsylvania,16365,Warren,0,0,0,0,54,0,POINT (-79.145844 41.879396)
862,UPMC-SH Fam Med Loyalsock,1205 Grampian Blvd,Williamsport,Pennsylvania,17701,Lycoming,0,0,0,0,744,354,POINT (-76.982211 41.260617)
863,Wellspan Family Medicine-Terre Hill,770 Broad Street PO Box 130,East Earl,Pennsylvania,17519,Lancaster,0,4,2,346,74,50,POINT (-76.052649 40.164153)
864,PHN-Autumn Street Health Center,99 Autumn Street,Aliquippa,Pennsylvania,15001,Beaver,0,0,0,19,97,66,POINT (-80.317196 40.635873)
865,VaxCare-Bucks Family Medicine,2346 Trenton Road,Levittown,Pennsylvania,19056,Bucks,0,0,0,0,172,2494,POINT (-74.883012 40.163569)
866,Tower Health-Pottstown Hospital,1600 East High St.,Pottstown,Pennsylvania,19464,Montgomery,10,0,0,341,393,35,POINT (-75.612074 40.243957)
867,VDI-Brown Pharmacy Troy,63 Canton Street,Troy,Pennsylvania,16947,Bradford,0,9,0,58,5,48,POINT (-76.792119 41.77575)
868,AHN-SVMG Elk Valley Medical Center,5165 Imperial Parkway Elk Valley Medical Center,Girard,Pennsylvania,16417,Erie,0,0,0,0,25,0,
869,SCI-Greene,169 Progress Dr.,Waynesburg,Pennsylvania,15370,Greene,0,0,0,0,66,160,POINT (-80.136864 39.902359)
870,Martins Pharmacy 6524,2121 South Atherton Street,State College,Pennsylvania,16801,Centre,0,10,0,40,1198,0,POINT (-77.831433 40.784892)
871,Caring Com Hth Ctr Hazle Twp,426 Airport Road Beltway Commons,Hazleton,Pennsylvania,18202,Luzerne,0,0,0,0,11,336,
872,Genoa Healthcare 00105,214 College Park Plaza,Johnstown,Pennsylvania,15904,Cambria,0,0,0,0,72,42,POINT (-78.848696 40.276688)
873,Pediatric Healthcare Associates,615 6th Avenue,Altoona,Pennsylvania,16602,Blair,0,0,0,0,14,0,POINT (-78.391463 40.517603)
874,VDI-Livingston Pharmacy,550 Miller Ave,Clairton,Pennsylvania,15025,Allegheny,0,0,0,0,1538,0,POINT (-79.883127 40.293571)
875,Glendale Area Med Assoc Inc,850 Main Street PO Box 375,Coalport,Pennsylvania,16627,Clearfield,0,1,0,356,104,0,POINT (-78.535026 40.747725)
876,Nemours DuPont Pediatrics-Exton,101 Arrandale Blvd,Exton,Pennsylvania,19341,Chester,0,0,0,58,175,36,POINT (-75.659331 40.021971)
877,VDI-See Right Pharmacy,2647 N 6th St,Harrisburg,Pennsylvania,17110,Dauphin,0,12,0,139,28,0,POINT (-76.894574 40.289837)
878,AHN Pedi Pedi Alliance Greentree,969 Greentree Road,Pittsburgh,Pennsylvania,15220,Allegheny,0,0,0,0,212,0,POINT (-80.046124 40.419391)
879,AFC Urgent Care Warrington,781 Easton Rd,Warrington,Pennsylvania,18976,Bucks,0,0,0,919,277,0,POINT (-75.137276 40.233789)
880,VDI Northern Bedford Pharmacy,3499 Brumbaugh Rd,New Enterprise,Pennsylvania,16664,Bedford,0,0,0,69,206,0,POINT (-78.417164 40.16967)
881,WVU Med Fayette Phy Net Connellsvil,224 Memorial Blvd,Connellsville,Pennsylvania,15425,Fayette,0,0,0,0,187,0,POINT (-79.594121 40.023923)
882,CHOP Care Network-Pottstown,1590 Medical Drive,Pottstown,Pennsylvania,19464,Montgomery,0,0,0,141,517,414,POINT (-75.612906 40.239605)
883,MHEDS-PEACH ST,2928 Peach Street,Erie,Pennsylvania,16508,Erie,0,0,0,81,6,0,POINT (-80.076407 42.107191)
884,AHOLD USA-GIANT PHARMACY-6504,136 KLINE VILLAGE,Harrisburg,Pennsylvania,17104,Dauphin,0,6,0,8,1877,421,POINT (-76.840601 40.27153)
885,WILSONS PHARMACY,4101 PENN AVE,Pittsburgh,Pennsylvania,15224,Allegheny,0,0,0,0,1884,735,POINT (-79.955101 40.46569)
886,Pennyslvania Automated Services Inc,620 Lowry Ave,Jeannette,Pennsylvania,15644,Westmoreland,0,0,0,0,1546,127,POINT (-79.616401 40.320122)
887,The Wright Cntr Child Srvice Cntr,335 South Franklin Street,Wilkes Barre,Pennsylvania,18702,Luzerne,0,0,0,0,26,0,POINT (-75.892822 41.241484)
888,Reading Pediatrics,40 Berkshire Court,Reading,Pennsylvania,19610,Berks,0,0,0,0,0,32,POINT (-75.975412 40.341454)
889,Apple Occup Med Srvs Worksite Med,510 Jamison Ave,Ellwood City,Pennsylvania,16117,Lawrence,0,0,0,0,1102,949,POINT (-80.25932 40.860097)
890,Tower Health-Reading Hospital,420 S 5th Avenue,Reading,Pennsylvania,19611,Berks,0,0,0,85,671,160,POINT (-75.948059 40.329863)
891,Excela Health Frick Hospital,508 South Church Street,Mount Pleasant,Pennsylvania,15666,Westmoreland,0,0,0,24,35,2790,POINT (-79.548217 40.146369)
892,UPMC-Cole Pediatrics,1001 East 2nd Street,Coudersport,Pennsylvania,16915,Potter,0,0,0,0,43,0,POINT (-77.979741 41.770667)
893,WellSpan Ped Medic East Market,2003 East Market Street,York,Pennsylvania,17402,York,0,0,0,10,141,0,POINT (-76.687953 39.97352)
894,VDI-Vine Pharmacy,4375 Red Rock Road,Benton,PA,17814,Columbia,0,0,0,0,685,97,POINT (-76.379804 41.202857)
895,GIANT PHARMACY-6122,1969 E 3RD ST,Williamsport,Pennsylvania,17701,Lycoming,0,0,0,46,1005,0,POINT (-76.961568 41.24827)
896,Fam First Hlth Gettysburg Ctr,Peebles Plaza 1275-17 York Road,Gettysburg,Pennsylvania,17325,Adams,0,0,0,119,0,0,
897,Centerville Clinics-Connellsville,601 South Arch Street,Connellsville,Pennsylvania,15425,Fayette,0,0,0,0,457,0,POINT (-79.591082 40.012674)
898,Wellspan Ped  Medic joppa Rd,2675 Joppa Rd,York,Pennsylvania,17403,York,0,0,0,0,237,78,POINT (-76.708461 39.907751)
899,Village Family Medicine,93 West Devon Drive,Exton,Pennsylvania,19341,Chester,0,0,0,0,14,0,POINT (-75.666033 40.045025)
900,AHN-Canonsburg Hospital,100 Medical Blvd,Canonsburg,Pennsylvania,15317,Washington,0,2,0,898,822,155,POINT (-80.190434 40.248477)
901,Alberts Pharmacy,201 S. Main Street,Pittston,Pennsylvania,18640,Luzerne,0,0,0,54,1944,1804,POINT (-75.79384 41.318462)
902,Clarks Summit State Hospital,1451 Hillside Drive,Clarks Summit,Pennsylvania,18411,Lackawanna,0,0,0,18,144,0,POINT (-75.739461 41.481137)
903,Allergy and Asthma Specialists PC,470 Sentry Parkway East,Blue Bell,Pennsylvania,19422,Montgomery,0,0,0,101,23,308,POINT (-75.274591 40.132635)
904,WELLSPAN EPHRATA COMMUNITY HOSPITAL,PHARMACY DEPARTMENT 169 MARTIN AVENUE,EPHRATA,PENNSYLVANIA,17522,Lancaster,35,1,0,276,116,0,
905,AHOLD USA-GIANT PHARMACY 6011,2450 CHEMICAL ROAD,PLYMOUTH MEETING,PA,19462,Montgomery,0,0,0,4,2221,0,POINT (-75.292319 40.101773)
906,Partners in Family Care P.C.,27 Heckel Rd,Mc Kees Rocks,Pennsylvania,15136,Allegheny,12,0,0,24,616,0,POINT (-80.091395 40.47141)
907,AHN Peds Ped Alliance Allegh,490 East North Street Allegheny Medical Professional Bldg,Pittsburgh,Pennsylvania,15212,Allegheny,0,0,0,0,329,21,
908,Pedia of Northeastern PA,920 Viewmont Drive,Dickson City,Pennsylvania,18519,Lackawanna,0,0,0,43,683,0,POINT (-75.64645 41.454856)
909,Security Family Medicine LLC,1930 Security Drive,York,Pennsylvania,17402,York,0,0,0,16,23,0,POINT (-76.698939 39.912045)
910,WellSpan OB GYN-S Queen Street,2050 S Queen St,York,Pennsylvania,17403,York,0,0,0,72,209,24,POINT (-76.694331 39.938914)
911,Lackawanna County SHC,100 Lackawanna Avenue,Scranton,Pennsylvania,18503,Lackawanna,0,0,0,24,102,34,POINT (-75.670697 41.410333)
912,GIANT PHARMACY-6304,4211 UNION DEPOSIT RD,HARRISBURG,PA,17111,Dauphin,0,0,0,61,873,65,POINT (-76.816096 40.278885)
913,CHOP Care Network-Coatesville,495 Highlands Blvd,Coatesville,Pennsylvania,19320,Chester,0,0,0,0,1038,0,POINT (-75.867419 39.991878)
914,Keystone Urgent Care,111 Chambers Hill Dr,Chambersburg,Pennsylvania,17201,Franklin,0,0,0,4,41,0,
915,UPMC CCP S Hills Ped Assoc Brentwod,4411 Stilley Road 1st Floor,Pittsburgh,Pennsylvania,15227,Allegheny,0,0,0,337,26,32,POINT (-79.982348 40.361266)
916,PSH Cmty Vax Site-Cumberland,890 Poplar Church Road,Camp Hill,Pennsylvania,17011,Cumberland,0,0,0,0,854,1028,POINT (-76.9237 40.255046)
917,Yorktown Pharmacy,8110 Old York Road,Elkins Park,Pennsylvania,19027,Montgomery,0,0,0,4,844,661,POINT (-75.127344 40.077038)
918,Hyde Drug Store,2412 Wilmington Rd,New Castle,Pennsylvania,16105,Lawrence,0,0,0,11,447,0,POINT (-80.353728 41.026117)
919,GIANT PHARMACY-6471,86 GLOCKER WAY,POTTSTOWN,PA,19465,Chester,0,1,0,12,1963,0,POINT (-75.657585 40.208874)
920,CKHN CROZER KEYSTONE CTR FAM HLTH,1260 E  WOODLAND AVE,Springfield,Pennsylvania,19064,Delaware,0,0,0,12,11,18,POINT (-75.331244 39.911732)
921,Erie County Health Department,606 West 2nd Street,Erie,Pennsylvania,16507,Erie,0,0,0,3084,100,1876,POINT (-80.101478 42.128291)
922,WellSpan Fam Med-East Berlin,105 Fourth Street,East Berlin,PA,17316,Adams,0,0,0,4,372,0,POINT (-76.983569 39.938265)
923,Broad Top Area Medical Center,4133 Medical Center Drive P.O. Box 127,Broad Top,Pennsylvania,16621,Huntingdon,0,0,0,54,18,0,POINT (-78.133982 40.201015)
924,Susquehanna County SHC,157 Spruce Street,Montrose,Pennsylvania,18801,Susquehanna,0,0,0,11,4,0,POINT (-75.878225 41.83569)
925,JC Blair Med Srvs-Primary Care Ctr,790 Bryan Street,Huntingdon,Pennsylvania,16652,Huntingdon,0,0,0,7,140,268,POINT (-78.011507 40.49342)
926,KeystoneCare Health LLC,8765 Stenton Ave.,Wyndmoor,Pennsylvania,19038,Montgomery,24,5,0,145,249,0,POINT (-75.205311 40.082381)
927,New Stanton Pharmacy,144 Post Avenue,New Stanton,Pennsylvania,15672,Westmoreland,0,0,0,0,17,28,POINT (-79.605641 40.216893)
928,VDI-Northern Bedford Pharmacy,3499 Brumbaugh Rd,New Enterprise,Pennsylvania,16664,Bedford,0,0,0,9,578,0,POINT (-78.417164 40.16967)
929,Novus Adult Care Services,1565 Linden Street,Bethlehem (Part-Northampton),Pennsylvania,18017,Northampton,0,0,0,0,76,0,POINT (-75.368632 40.635121)
930,SCI-Frackville,1111 Altamont Blvd,Frackville,Pennsylvania,17931,Schuylkill,0,0,0,108,141,0,POINT (-76.223125 40.774736)
931,UPMC Pinnacle West Shore,1995 TECHNOLOGY PARKWAY,Mechanicsburg,Pennsylvania,17050,Cumberland,0,0,0,0,4,0,POINT (-76.976697 40.284282)
932,AHOLD USA-GIANT PHARMACY-6541,176 West Street Road,Feasterville Trevose,PA,19053,Bucks,0,0,0,15,586,21,POINT (-75.007972 40.153904)
933,Triangle Pharmacy,89 S Main St,Mountain Top,Pennsylvania,18707,Luzerne,0,0,0,2,202,0,POINT (-75.890378 41.157237)
934,Allentown Health Bureau,Alliance Hall 245 North 6th Street,Allentown,Pennsylvania,18102,Lehigh,4,0,0,359,4749,431,
935,NEPA Community Health Care-Montrose,498 South Main Street,Montrose,Pennsylvania,18801,Susquehanna,12,0,0,155,173,80,POINT (-75.879066 41.832631)
936,Monroe County SHC,1972 West Main Street,Stroudsburg,Pennsylvania,18360,Monroe,0,0,0,0,25,100,POINT (-75.226481 40.981977)
937,WellSpan OB/GYN -Tri Hill,1693 S Queen St,York,Pennsylvania,17403,York,0,0,0,24,177,0,POINT (-76.705231 39.942774)
938,Roadway Pharmacy,6858 Route 711,Seward,Pennsylvania,15954,Westmoreland,0,0,0,20,508,3,POINT (-79.02284 40.40609)
939,Chambersburg Hosp Wellspan Summit,112 N. 7th Street,Chambersburg,Pennsylvania,17201,Franklin,0,0,0,6,101,0,POINT (-77.647451 39.934915)
940,New Castle Pharmacy,1112 South Mill Street,New Castle,Pennsylvania,16101,Lawrence,0,0,0,75,0,0,POINT (-80.343873 40.987837)
941,AHN-SVMG Union City Family Practice,130 N Main Street,Union City,Pennsylvania,16438,Erie,0,0,0,12,16,0,POINT (-79.845037 41.906247)
942,Aspire Health Concepts Inc,49 Prince Street,Harrisburg,Pennsylvania,17109,Dauphin,0,0,0,793,100,0,POINT (-76.810502 40.302354)
943,Wellspan Ped Med Red Lion,3059 Windsor Road,Red Lion,Pennsylvania,17356,York,0,0,1,2,275,24,POINT (-76.580377 39.902672)
944,LVPG Family Medicine-Blakeslee,5683 Route 115,Blakeslee,Pennsylvania,18610,Monroe,0,0,0,0,6,0,POINT (-75.59388 41.093847)
945,Darlings Sugar Grove Hlthmrt Pharm,17 Forest St,Sugar Grove,Pennsylvania,16350,Warren,0,0,0,0,643,24,POINT (-79.341241 41.982825)
946,Redstone Pharmacy,322 3rd St,California,Pennsylvania,15419,Washington,0,0,0,119,13,98,POINT (-79.890793 40.066566)
947,Eagleville Hospital,100 EAGLEVILLE ROAD PO BOX 45,Eagleville,Pennsylvania,19408,Montgomery,0,0,0,121,516,95,POINT (-75.412004 40.155719)
948,Guthrie Clinic Dushore,102 East Main Street PO Box 417,Dushore,Pennsylvania,18614,Sullivan,0,0,0,9,88,6,POINT (-76.400602 41.524021)
949,Advocare Childrens Medic Assoc,1510 Chester Pike,Eddystone,Pennsylvania,19022,Delaware,0,0,0,0,250,0,POINT (-75.337073 39.863887)
950,Keith Sadel MD Internl Med LLC,715 Cherry Ln 2nd floor,Southampton,Pennsylvania,18966,Bucks,0,0,0,40,329,27,POINT (-75.041593 40.173599)
951,UPMC-Hamot,201 State St,Erie,Pennsylvania,16507,Erie,0,0,0,31,251,0,POINT (-80.087825 42.133331)
952,AHN-Allegheny General Hospital,320 East North Avenue,Pittsburgh,Pennsylvania,15212,Allegheny,0,0,0,489,3448,100,POINT (-80.003138 40.456172)
953,UPMC-Pinnacle Harrisburg,RX DEPT 111 S FRONT ST,Harrisburg,Pennsylvania,17101,Dauphin,0,0,0,1008,226,0,
954,Aria Health-Bucks,380 N Oxford Valley Road,Langhorne,Pennsylvania,19047,Bucks,0,0,0,48,1170,3348,POINT (-74.870047 40.180141)
955,Dr Esianor-Mitchual Dental PC,822 Marietta Avenue,Lancaster,Pennsylvania,17603,Lancaster,0,0,0,0,334,0,POINT (-76.321621 40.039822)
956,Johnsons  Pharmaceut Srvs W Mifflin,2000 CLAIRTON RD,West Mifflin,Pennsylvania,15122,Allegheny,0,0,0,2,0,0,POINT (-79.936288 40.335236)
957,George M Kosco III DO and Assoc PC,2801 Old Post Rd,Harrisburg,Pennsylvania,17110,Dauphin,0,0,0,95,22,91,POINT (-76.851092 40.330311)
958,WellSpan Family Medicine-Stony Brook,4222 Lincoln Hwy,York,PA,17406,York,0,0,0,2,3,0,POINT (-76.630695 39.996212)
959,AHN AC FM Allegheny Twp Med Assoc,62 Greenbriar Drive,Leechburg,Pennsylvania,15656,Armstrong,0,0,0,92,138,0,POINT (-79.613127 40.610929)
960,CHOP Care Network-Haverford,663 West Lancaster Avenue,Bryn Mawr,Pennsylvania,19010,Delaware,0,0,0,0,666,348,POINT (-75.312764 40.018746)
961,VDI-City Drugs of Curwenville,360 THOMPSON ST,Curwensville,Pennsylvania,16833,Clearfield,0,0,0,149,8,60,POINT (-78.527102 40.975514)
962,Main Line Health-Riddle Memorial Hospital,1068 W. BALTIMORE PIKE PHARMACY DEPARTMENT,Media,Pennsylvania,19063,Delaware,0,0,0,6,133,0,POINT (-75.429889 39.914319)
963,Genoa Healthcare 00135,378 W CHESTNUT ST,Washington,Pennsylvania,15301,Washington,0,0,0,0,293,0,POINT (-80.253994 40.171389)
964,Grove City Medical Center,631 NORTH BROAD STREET EXT.,Grove City,Pennsylvania,16127,Mercer,0,0,0,86,49,304,POINT (-80.083156 41.170709)
965,Tower Health-Phoenixville Hospital,140 Nutt Road,Phoenixville,Pennsylvania,19460,Chester,0,0,0,0,36,0,POINT (-75.538076 40.133396)
966,Bensalem Pharmacy,2112 Street Road,Bensalem,Pennsylvania,19020,Bucks,0,0,0,0,244,5,POINT (-74.947868 40.099555)
967,M Nazeeri MD PC,1023 Poplar Street,Lebanon,Pennsylvania,17042,Lebanon,0,0,0,0,154,484,POINT (-76.426968 40.330669)
968,Genoa Healthcare 00144,119 WALNUT ST,Johnstown,Pennsylvania,15901,Cambria,0,0,0,126,84,198,POINT (-78.921142 40.327731)
969,Centerville Clinics-Uniontown,86 McClellandtown Rd,Uniontown,Pennsylvania,15401,Fayette,10,0,0,46,807,20,POINT (-79.73609 39.902345)
970,Vainshtein Nursing Corp,209 Eddie Lewis Drive,Wexford,Pennsylvania,15090,Allegheny,0,0,0,36,0,70,POINT (-80.048091 40.633436)
971,Tri-County Pediatrics Southampton,729 Grove Ave,Southampton,Pennsylvania,18966,Bucks,0,0,0,0,234,459,POINT (-75.045071 40.175966)
972,VDI-Birdsboro Pharmacy,200 W First Street,Birdsboro,Pennsylvania,19508,Berks,0,0,0,46,562,0,POINT (-75.808762 40.263465)
973,AFC Urgent Care Havertown,115 W. Eagle Rd,Havertown,Pennsylvania,19083,Delaware,0,0,0,249,1,1112,POINT (-75.314413 39.985529)
974,Duquesne Uni-Ctr for Pharm Care,1000 Fifth Avenue Muldoon Building,Pittsburgh,Pennsylvania,15282,Allegheny,0,0,0,115,831,82,POINT (-79.990785 40.438802)
975,Wellspan Fam and Ped Med-Rothsville,2320 Rothsville Rd,Lititz,Pennsylvania,17543,Lancaster,0,0,0,0,515,96,POINT (-76.240425 40.15229)
976,Public Drug,6925 Ludlow Street,Upper Darby,Pennsylvania,19082,Delaware,0,0,0,162,256,83,POINT (-75.260184 39.961256)
977,Functnal Hth Ctr Phoenix Contact,586 Fulling Mill Rd,Middletown,Pennsylvania,17057,Dauphin,0,0,0,0,2,0,POINT (-76.75007 40.229379)
978,MOUNT NITTANY MEDICAL CENTER,PHARMACY DEPT 1800 EAST PARK AVENUE,State College,Pennsylvania,16803,Centre,0,14,0,77,9,6,
979,Reynolds Pharmacy,3676 N HERMITAGE RD,Transfer,Pennsylvania,16154,Mercer,0,0,0,619,448,230,POINT (-80.413328 41.331152)
980,Bedford County SHC,130 Vondersmith Avenue,Bedford,Pennsylvania,15522,Bedford,0,0,0,0,0,50,POINT (-78.506828 40.016477)
981,Certo Dental,2940 Concord Rd,Aston,Pennsylvania,19014,Delaware,0,0,0,0,19,0,POINT (-75.412931 39.86132)
982,Guthrie Clinic-Tunkhannock,512 Towne Plaza,Tunkhannock,Pennsylvania,18657,Wyoming,0,0,0,9,368,12,POINT (-75.946633 41.538739)
983,Saint John Vianney Center,151 Woodbine Road,Downingtown,Pennsylvania,19335,Chester,0,0,0,10,0,0,POINT (-75.685535 40.011175)
984,The Medicine Shoppe Oakmont,215 Allegheny ave,Oakmont,Pennsylvania,15139,Allegheny,0,0,0,28,0,0,POINT (-79.843549 40.514374)
985,PHN Schuylkill Comm Hlth Ctr,210 Sunbury Street,Minersville,Pennsylvania,17954,Schuylkill,0,0,0,21,156,0,POINT (-76.261033 40.691062)
986,VDI-Boalsburg Apothecary,3901 S Atherton St,State College,Pennsylvania,16801,Centre,0,0,0,460,22,0,POINT (-77.801278 40.781213)
987,Salib Oncology and Hematology,3465 NAZARETH ROAD,Easton,Pennsylvania,18045,Northampton,0,0,0,870,0,98,POINT (-75.275191 40.705905)
988,WellSpan Fam Med Mercersburg,2 Keefer Drive,Mercersburg,Pennsylvania,17236,Franklin,0,0,0,0,100,0,POINT (-77.900017 39.839897)
989,MARTINS PHARMACY-6466,1000 LOGAN BOULEVARD,ALTOONA,PA,16602,Blair,0,0,0,162,1170,248,POINT (-78.401939 40.475136)
990,Temple Fam Med Fort Washingt,515 Pennsylvania Avenue,Fort Washington,Pennsylvania,19034,Montgomery,0,0,0,0,37,400,POINT (-75.206327 40.134534)
991,AHN-AC IM PC BRENTWOOD,3720 Brownsville Road 3rd FL,PITTSBURGH,PA,152273520,Allegheny,0,0,0,25,31,0,POINT (-79.975384 40.372201)
992,AHN-SVMG FM HWP WEST,4247 West Ridge Road,Erie,Pennsylvania,16506,Erie,0,0,0,20,81,0,POINT (-80.171401 42.076955)
993,UPMC-CCP-West Millcreek,4022 Zuck Rd,Erie,Pennsylvania,16506,Erie,0,0,0,101,77,0,POINT (-80.124971 42.079065)
994,UPMC Susquehanna Hlth Fam Medic,UPMC-SH Lock Haven Family Med 610 High Street,Lock Haven,Pennsylvania,17745,Clinton,0,0,0,19,788,128,
995,UPMC-Susq Peds South Willmsprt,6 East Mountain Avenue,South Williamsport,Pennsylvania,17702,Lycoming,0,0,0,0,712,0,POINT (-76.991755 41.230507)
996,GEISINGER WYOMING VALLEY,1000 EAST MOUNTAIN BLVD,WILKES BARRE,PENNSYLVANIA,18711,Luzerne,2,1,0,135,304,818,POINT (-75.811717 41.256997)
