,Region,County,First Dose,Series Complete,Report as of
26295,Southern Tier,Chemung,48217,45180,02/11/2022
26296,Southern Tier,Chenango,30717,28739,02/11/2022
26297,North Country,Clinton,57943,54291,02/11/2022
26298,Capital Region,Columbia,45030,40895,02/11/2022
26299,Central New York,Cortland,29150,27382,02/11/2022
26300,Southern Tier,Delaware,25929,23928,02/11/2022
26301,Mid-Hudson,Dutchess,223336,200214,02/11/2022
26302,Western New York,Erie,694760,642641,02/11/2022
26303,North Country,Essex,27219,25359,02/11/2022
26304,North Country,Franklin,30373,28224,02/11/2022
26305,Mohawk Valley,Fulton,29469,27548,02/11/2022
26306,Finger Lakes,Genesee,36964,34727,02/11/2022
26307,Capital Region,Greene,31609,28683,02/11/2022
26308,North Country,Hamilton,3505,3235,02/11/2022
26309,Mohawk Valley,Herkimer,36198,33783,02/11/2022
26310,North Country,Jefferson,73342,61212,02/11/2022
26311,New York City,Kings,2001875,1792840,02/11/2022
26312,North Country,Lewis,14322,13537,02/11/2022
26313,Finger Lakes,Livingston,39677,37419,02/11/2022
26314,Central New York,Madison,53499,49810,02/11/2022
26315,Finger Lakes,Monroe,566073,526295,02/11/2022
26316,Mohawk Valley,Montgomery,34549,32324,02/11/2022
26317,Long Island,Nassau,1212141,1098505,02/11/2022
26318,New York City,New York,1556038,1342728,02/11/2022
26319,Western New York,Niagara,147015,137777,02/11/2022
26320,Mohawk Valley,Oneida,152090,140504,02/11/2022
26321,Central New York,Onondaga,357904,328125,02/11/2022
26322,Finger Lakes,Ontario,83180,78020,02/11/2022
26323,Mid-Hudson,Orange,254527,229801,02/11/2022
26324,Finger Lakes,Orleans,23888,22383,02/11/2022
26325,Central New York,Oswego,77483,72594,02/11/2022
26326,Mohawk Valley,Otsego,39470,36859,02/11/2022
26327,Mid-Hudson,Putnam,80782,71877,02/11/2022
26328,New York City,Queens,2121959,1903735,02/11/2022
26329,Capital Region,Rensselaer,116296,107523,02/11/2022
26330,New York City,Richmond,377618,344193,02/11/2022
26331,Mid-Hudson,Rockland,225004,201755,02/11/2022
26332,Capital Region,Saratoga,183515,170999,02/11/2022
26333,Capital Region,Schenectady,132144,121829,02/11/2022
26334,Mohawk Valley,Schoharie,19030,17963,02/11/2022
26335,Southern Tier,Schuyler,11096,10199,02/11/2022
26336,Finger Lakes,Seneca,19122,17831,02/11/2022
26337,North Country,St. Lawrence,70712,65650,02/11/2022
26338,Southern Tier,Steuben,54895,51381,02/11/2022
26339,Long Island,Suffolk,1200853,1084828,02/11/2022
26340,Mid-Hudson,Sullivan,49571,44566,02/11/2022
26341,Southern Tier,Tioga,25098,23636,02/11/2022
26342,Southern Tier,Tompkins,83528,76250,02/11/2022
26343,Mid-Hudson,Ulster,144041,131294,02/11/2022
26344,Capital Region,Warren,51274,48054,02/11/2022
26345,Capital Region,Washington,41087,38759,02/11/2022
26346,Finger Lakes,Wayne,63997,60069,02/11/2022
26347,Mid-Hudson,Westchester,847410,758414,02/11/2022
26348,Finger Lakes,Wyoming,22906,21494,02/11/2022
26349,Finger Lakes,Yates,14396,13331,02/11/2022
26350,Capital Region,Albany,247666,224524,02/12/2022
26351,Western New York,Allegany,22968,21360,02/12/2022
26352,New York City,Bronx,1161969,1023209,02/12/2022
26353,Southern Tier,Broome,131926,122808,02/12/2022
26354,Western New York,Cattaraugus,43124,39800,02/12/2022
26355,Central New York,Cayuga,48928,45495,02/12/2022
26356,Western New York,Chautauqua,79819,72950,02/12/2022
26357,Southern Tier,Chemung,48222,45193,02/12/2022
26358,Southern Tier,Chenango,30724,28750,02/12/2022
26359,North Country,Clinton,57954,54315,02/12/2022
26360,Capital Region,Columbia,45044,40932,02/12/2022
26361,Central New York,Cortland,29157,27416,02/12/2022
26362,Southern Tier,Delaware,25940,23942,02/12/2022
26363,Mid-Hudson,Dutchess,223398,200327,02/12/2022
26364,Western New York,Erie,695039,643073,02/12/2022
26365,North Country,Essex,27220,25363,02/12/2022
26366,North Country,Franklin,30385,28234,02/12/2022
26367,Mohawk Valley,Fulton,29484,27567,02/12/2022
26368,Finger Lakes,Genesee,36968,34746,02/12/2022
26369,Capital Region,Greene,31614,28690,02/12/2022
26370,North Country,Hamilton,3505,3235,02/12/2022
26371,Mohawk Valley,Herkimer,36207,33792,02/12/2022
26372,North Country,Jefferson,73376,61265,02/12/2022
26373,New York City,Kings,2003030,1794377,02/12/2022
26374,North Country,Lewis,14324,13541,02/12/2022
26375,Finger Lakes,Livingston,39684,37436,02/12/2022
26376,Central New York,Madison,53512,49828,02/12/2022
26377,Finger Lakes,Monroe,566226,526535,02/12/2022
26378,Mohawk Valley,Montgomery,34556,32344,02/12/2022
26379,Long Island,Nassau,1212661,1099277,02/12/2022
26380,New York City,New York,1556675,1343215,02/12/2022
26381,Western New York,Niagara,147066,137898,02/12/2022
26382,Mohawk Valley,Oneida,152144,140571,02/12/2022
26383,Central New York,Onondaga,358039,328350,02/12/2022
26384,Finger Lakes,Ontario,83201,78053,02/12/2022
26385,Mid-Hudson,Orange,254646,229944,02/12/2022
26386,Finger Lakes,Orleans,23897,22390,02/12/2022
26387,Central New York,Oswego,77508,72630,02/12/2022
26388,Mohawk Valley,Otsego,39485,36878,02/12/2022
26389,Mid-Hudson,Putnam,80822,71927,02/12/2022
26390,New York City,Queens,2123239,1905387,02/12/2022
26391,Capital Region,Rensselaer,116328,107567,02/12/2022
26392,New York City,Richmond,377813,344493,02/12/2022
26393,Mid-Hudson,Rockland,225081,201874,02/12/2022
26394,Capital Region,Saratoga,183544,171074,02/12/2022
26395,Capital Region,Schenectady,132181,121911,02/12/2022
26396,Mohawk Valley,Schoharie,19035,17973,02/12/2022
26397,Southern Tier,Schuyler,11096,10201,02/12/2022
26398,Finger Lakes,Seneca,19125,17841,02/12/2022
26399,North Country,St. Lawrence,70732,65668,02/12/2022
26400,Southern Tier,Steuben,54905,51411,02/12/2022
26401,Long Island,Suffolk,1201400,1085733,02/12/2022
26402,Mid-Hudson,Sullivan,49586,44588,02/12/2022
26403,Southern Tier,Tioga,25105,23644,02/12/2022
26404,Southern Tier,Tompkins,83546,76267,02/12/2022
26405,Mid-Hudson,Ulster,144084,131398,02/12/2022
26406,Capital Region,Warren,51283,48089,02/12/2022
26407,Capital Region,Washington,41095,38792,02/12/2022
26408,Finger Lakes,Wayne,64015,60097,02/12/2022
26409,Mid-Hudson,Westchester,847922,758947,02/12/2022
26410,Finger Lakes,Wyoming,22944,21503,02/12/2022
26411,Finger Lakes,Yates,14401,13333,02/12/2022
26412,Capital Region,Albany,247712,224587,02/13/2022
26413,Western New York,Allegany,22969,21364,02/13/2022
26414,New York City,Bronx,1162233,1023568,02/13/2022
26415,Southern Tier,Broome,131937,122840,02/13/2022
26416,Western New York,Cattaraugus,43131,39808,02/13/2022
26417,Central New York,Cayuga,48934,45509,02/13/2022
26418,Western New York,Chautauqua,79828,72981,02/13/2022
26419,Southern Tier,Chemung,48226,45208,02/13/2022
26420,Southern Tier,Chenango,30724,28764,02/13/2022
26421,North Country,Clinton,57959,54325,02/13/2022
26422,Capital Region,Columbia,45047,40937,02/13/2022
26423,Central New York,Cortland,29160,27419,02/13/2022
26424,Southern Tier,Delaware,25945,23949,02/13/2022
26425,Mid-Hudson,Dutchess,223440,200396,02/13/2022
26426,Western New York,Erie,695143,643282,02/13/2022
26427,North Country,Essex,27223,25365,02/13/2022
26428,North Country,Franklin,30387,28237,02/13/2022
26429,Mohawk Valley,Fulton,29488,27574,02/13/2022
26430,Finger Lakes,Genesee,36974,34755,02/13/2022
26431,Capital Region,Greene,31618,28694,02/13/2022
26432,North Country,Hamilton,3505,3235,02/13/2022
26433,Mohawk Valley,Herkimer,36210,33796,02/13/2022
26434,North Country,Jefferson,73387,61284,02/13/2022
26435,New York City,Kings,2003706,1795208,02/13/2022
26436,North Country,Lewis,14326,13544,02/13/2022
26437,Finger Lakes,Livingston,39689,37444,02/13/2022
26438,Central New York,Madison,53521,49839,02/13/2022
26439,Finger Lakes,Monroe,566320,526649,02/13/2022
26440,Mohawk Valley,Montgomery,34560,32352,02/13/2022
26441,Long Island,Nassau,1212937,1099577,02/13/2022
26442,New York City,New York,1557006,1343454,02/13/2022
26443,Western New York,Niagara,147081,137942,02/13/2022
26444,Mohawk Valley,Oneida,152172,140613,02/13/2022
26445,Central New York,Onondaga,358096,328438,02/13/2022
26446,Finger Lakes,Ontario,83213,78067,02/13/2022
26447,Mid-Hudson,Orange,254740,230049,02/13/2022
26448,Finger Lakes,Orleans,23897,22401,02/13/2022
26449,Central New York,Oswego,77510,72643,02/13/2022
26450,Mohawk Valley,Otsego,39486,36884,02/13/2022
26451,Mid-Hudson,Putnam,80835,71940,02/13/2022
26452,New York City,Queens,2123881,1906101,02/13/2022
26453,Capital Region,Rensselaer,116350,107595,02/13/2022
26454,New York City,Richmond,377905,344619,02/13/2022
26455,Mid-Hudson,Rockland,225129,201932,02/13/2022
26456,Capital Region,Saratoga,183566,171101,02/13/2022
26457,Capital Region,Schenectady,132201,121949,02/13/2022
26458,Mohawk Valley,Schoharie,19036,17975,02/13/2022
26459,Southern Tier,Schuyler,11096,10205,02/13/2022
26460,Finger Lakes,Seneca,19127,17846,02/13/2022
26461,North Country,St. Lawrence,70738,65673,02/13/2022
26462,Southern Tier,Steuben,54907,51417,02/13/2022
26463,Long Island,Suffolk,1201678,1086131,02/13/2022
26464,Mid-Hudson,Sullivan,49596,44597,02/13/2022
26465,Southern Tier,Tioga,25106,23650,02/13/2022
26466,Southern Tier,Tompkins,83556,76274,02/13/2022
26467,Mid-Hudson,Ulster,144107,131425,02/13/2022
26468,Capital Region,Warren,51288,48090,02/13/2022
26469,Capital Region,Washington,41098,38798,02/13/2022
26470,Finger Lakes,Wayne,64022,60105,02/13/2022
26471,Mid-Hudson,Westchester,848105,759131,02/13/2022
26472,Finger Lakes,Wyoming,22946,21509,02/13/2022
26473,Finger Lakes,Yates,14403,13337,02/13/2022
26474,Capital Region,Albany,247801,224671,02/14/2022
26475,Western New York,Allegany,22970,21368,02/14/2022
26476,New York City,Bronx,1163012,1024529,02/14/2022
26477,Southern Tier,Broome,131955,122859,02/14/2022
26478,Western New York,Cattaraugus,43140,39817,02/14/2022
26479,Central New York,Cayuga,48953,45532,02/14/2022
26480,Western New York,Chautauqua,79843,73027,02/14/2022
26481,Southern Tier,Chemung,48230,45218,02/14/2022
26482,Southern Tier,Chenango,30729,28775,02/14/2022
26483,North Country,Clinton,57985,54356,02/14/2022
26484,Capital Region,Columbia,45054,40941,02/14/2022
26485,Central New York,Cortland,29164,27425,02/14/2022
26486,Southern Tier,Delaware,25948,23955,02/14/2022
26487,Mid-Hudson,Dutchess,223531,200511,02/14/2022
26488,Western New York,Erie,695300,643474,02/14/2022
26489,North Country,Essex,27233,25375,02/14/2022
26490,North Country,Franklin,30405,28253,02/14/2022
26491,Mohawk Valley,Fulton,29501,27597,02/14/2022
26492,Finger Lakes,Genesee,36985,34778,02/14/2022
26493,Capital Region,Greene,31631,28701,02/14/2022
26494,North Country,Hamilton,3507,3235,02/14/2022
26495,Mohawk Valley,Herkimer,36215,33807,02/14/2022
26496,North Country,Jefferson,73415,61317,02/14/2022
26497,New York City,Kings,2004734,1796584,02/14/2022
26498,North Country,Lewis,14327,13547,02/14/2022
26499,Finger Lakes,Livingston,39693,37458,02/14/2022
26500,Central New York,Madison,53527,49850,02/14/2022
26501,Finger Lakes,Monroe,566482,526842,02/14/2022
26502,Mohawk Valley,Montgomery,34571,32374,02/14/2022
26503,Long Island,Nassau,1213373,1100053,02/14/2022
26504,New York City,New York,1557665,1343999,02/14/2022
26505,Western New York,Niagara,147092,137981,02/14/2022
26506,Mohawk Valley,Oneida,152201,140669,02/14/2022
26507,Central New York,Onondaga,358210,328537,02/14/2022
26508,Finger Lakes,Ontario,83228,78086,02/14/2022
26509,Mid-Hudson,Orange,254868,230215,02/14/2022
26510,Finger Lakes,Orleans,23900,22406,02/14/2022
26511,Central New York,Oswego,77521,72658,02/14/2022
26512,Mohawk Valley,Otsego,39494,36893,02/14/2022
26513,Mid-Hudson,Putnam,80861,71962,02/14/2022
26514,New York City,Queens,2124894,1907205,02/14/2022
26515,Capital Region,Rensselaer,116374,107627,02/14/2022
26516,New York City,Richmond,378074,344811,02/14/2022
26517,Mid-Hudson,Rockland,225255,202125,02/14/2022
26518,Capital Region,Saratoga,183594,171148,02/14/2022
26519,Capital Region,Schenectady,132231,121990,02/14/2022
26520,Mohawk Valley,Schoharie,19038,17981,02/14/2022
26521,Southern Tier,Schuyler,11098,10209,02/14/2022
26522,Finger Lakes,Seneca,19133,17851,02/14/2022
26523,North Country,St. Lawrence,70845,65741,02/14/2022
26524,Southern Tier,Steuben,54917,51428,02/14/2022
26525,Long Island,Suffolk,1202088,1086822,02/14/2022
26526,Mid-Hudson,Sullivan,49618,44622,02/14/2022
26527,Southern Tier,Tioga,25107,23653,02/14/2022
26528,Southern Tier,Tompkins,83579,76292,02/14/2022
26529,Mid-Hudson,Ulster,144165,131466,02/14/2022
26530,Capital Region,Warren,51288,48096,02/14/2022
26531,Capital Region,Washington,41101,38803,02/14/2022
26532,Finger Lakes,Wayne,64036,60121,02/14/2022
26533,Mid-Hudson,Westchester,848457,759501,02/14/2022
26534,Finger Lakes,Wyoming,22951,21515,02/14/2022
26535,Finger Lakes,Yates,14404,13347,02/14/2022
26536,Capital Region,Albany,247910,224784,02/15/2022
26537,Western New York,Allegany,22976,21379,02/15/2022
26538,New York City,Bronx,1164038,1025674,02/15/2022
26539,Southern Tier,Broome,131988,122899,02/15/2022
26540,Western New York,Cattaraugus,43151,39827,02/15/2022
26541,Central New York,Cayuga,48971,45551,02/15/2022
26542,Western New York,Chautauqua,79875,73072,02/15/2022
26543,Southern Tier,Chemung,48242,45233,02/15/2022
26544,Southern Tier,Chenango,30734,28788,02/15/2022
26545,North Country,Clinton,58001,54393,02/15/2022
26546,Capital Region,Columbia,45065,40956,02/15/2022
26547,Central New York,Cortland,29171,27440,02/15/2022
26548,Southern Tier,Delaware,25956,23971,02/15/2022
26549,Mid-Hudson,Dutchess,223617,200633,02/15/2022
26550,Western New York,Erie,695495,643776,02/15/2022
26551,North Country,Essex,27240,25388,02/15/2022
26552,North Country,Franklin,30422,28275,02/15/2022
26553,Mohawk Valley,Fulton,29509,27605,02/15/2022
26554,Finger Lakes,Genesee,36994,34805,02/15/2022
26555,Capital Region,Greene,31652,28728,02/15/2022
26556,North Country,Hamilton,3509,3235,02/15/2022
26557,Mohawk Valley,Herkimer,36216,33813,02/15/2022
26558,North Country,Jefferson,73440,61340,02/15/2022
26559,New York City,Kings,2005834,1797972,02/15/2022
26560,North Country,Lewis,14328,13552,02/15/2022
26561,Finger Lakes,Livingston,39696,37469,02/15/2022
26562,Central New York,Madison,53543,49864,02/15/2022
26563,Finger Lakes,Monroe,566628,527087,02/15/2022
26564,Mohawk Valley,Montgomery,34577,32387,02/15/2022
26565,Long Island,Nassau,1213921,1100727,02/15/2022
26566,New York City,New York,1558400,1344716,02/15/2022
26567,Western New York,Niagara,147119,138033,02/15/2022
26568,Mohawk Valley,Oneida,152262,140743,02/15/2022
26569,Central New York,Onondaga,358335,328677,02/15/2022
26570,Finger Lakes,Ontario,83241,78113,02/15/2022
26571,Mid-Hudson,Orange,254995,230379,02/15/2022
26572,Finger Lakes,Orleans,23901,22418,02/15/2022
26573,Central New York,Oswego,77550,72698,02/15/2022
26574,Mohawk Valley,Otsego,39509,36910,02/15/2022
26575,Mid-Hudson,Putnam,80881,71994,02/15/2022
26576,New York City,Queens,2126002,1908551,02/15/2022
26577,Capital Region,Rensselaer,116421,107673,02/15/2022
26578,New York City,Richmond,378260,345069,02/15/2022
26579,Mid-Hudson,Rockland,225323,202232,02/15/2022
26580,Capital Region,Saratoga,183622,171181,02/15/2022
26581,Capital Region,Schenectady,132261,122031,02/15/2022
26582,Mohawk Valley,Schoharie,19048,17994,02/15/2022
26583,Southern Tier,Schuyler,11100,10211,02/15/2022
26584,Finger Lakes,Seneca,19135,17858,02/15/2022
26585,North Country,St. Lawrence,70974,65863,02/15/2022
26586,Southern Tier,Steuben,54931,51448,02/15/2022
26587,Long Island,Suffolk,1202534,1087543,02/15/2022
26588,Mid-Hudson,Sullivan,49648,44657,02/15/2022
26589,Southern Tier,Tioga,25110,23659,02/15/2022
26590,Southern Tier,Tompkins,83599,76322,02/15/2022
26591,Mid-Hudson,Ulster,144217,131520,02/15/2022
26592,Capital Region,Warren,51299,48116,02/15/2022
26593,Capital Region,Washington,41108,38826,02/15/2022
26594,Finger Lakes,Wayne,64057,60151,02/15/2022
26595,Mid-Hudson,Westchester,848910,760000,02/15/2022
26596,Finger Lakes,Wyoming,22958,21526,02/15/2022
26597,Finger Lakes,Yates,14404,13352,02/15/2022
26598,Capital Region,Albany,247995,224867,02/16/2022
26599,Western New York,Allegany,22989,21389,02/16/2022
26600,New York City,Bronx,1165021,1026858,02/16/2022
26601,Southern Tier,Broome,132012,122945,02/16/2022
26602,Western New York,Cattaraugus,43173,39861,02/16/2022
26603,Central New York,Cayuga,48987,45569,02/16/2022
26604,Western New York,Chautauqua,79913,73107,02/16/2022
26605,Southern Tier,Chemung,48252,45256,02/16/2022
26606,Southern Tier,Chenango,30747,28802,02/16/2022
26607,North Country,Clinton,58011,54425,02/16/2022
26608,Capital Region,Columbia,45082,40985,02/16/2022
26609,Central New York,Cortland,29178,27446,02/16/2022
26610,Southern Tier,Delaware,25965,23983,02/16/2022
26611,Mid-Hudson,Dutchess,223717,200768,02/16/2022
26612,Western New York,Erie,695750,644160,02/16/2022
26613,North Country,Essex,27245,25404,02/16/2022
26614,North Country,Franklin,30431,28289,02/16/2022
26615,Mohawk Valley,Fulton,29513,27621,02/16/2022
26616,Finger Lakes,Genesee,36997,34826,02/16/2022
26617,Capital Region,Greene,31658,28733,02/16/2022
26618,North Country,Hamilton,3509,3235,02/16/2022
26619,Mohawk Valley,Herkimer,36224,33836,02/16/2022
26620,North Country,Jefferson,73468,61374,02/16/2022
26621,New York City,Kings,2007071,1799399,02/16/2022
26622,North Country,Lewis,14331,13554,02/16/2022
26623,Finger Lakes,Livingston,39708,37482,02/16/2022
26624,Central New York,Madison,53552,49882,02/16/2022
26625,Finger Lakes,Monroe,566926,527393,02/16/2022
26626,Mohawk Valley,Montgomery,34581,32401,02/16/2022
26627,Long Island,Nassau,1214433,1101436,02/16/2022
26628,New York City,New York,1559183,1345377,02/16/2022
26629,Western New York,Niagara,147163,138117,02/16/2022
26630,Mohawk Valley,Oneida,152323,140843,02/16/2022
26631,Central New York,Onondaga,358463,328825,02/16/2022
26632,Finger Lakes,Ontario,83266,78138,02/16/2022
26633,Mid-Hudson,Orange,255140,230578,02/16/2022
26634,Finger Lakes,Orleans,23909,22424,02/16/2022
26635,Central New York,Oswego,77587,72743,02/16/2022
26636,Mohawk Valley,Otsego,39526,36934,02/16/2022
26637,Mid-Hudson,Putnam,80902,72032,02/16/2022
26638,New York City,Queens,2127053,1909718,02/16/2022
26639,Capital Region,Rensselaer,116448,107711,02/16/2022
26640,New York City,Richmond,378464,345352,02/16/2022
26641,Mid-Hudson,Rockland,225444,202392,02/16/2022
26642,Capital Region,Saratoga,183659,171235,02/16/2022
26643,Capital Region,Schenectady,132296,122072,02/16/2022
26644,Mohawk Valley,Schoharie,19050,17998,02/16/2022
26645,Southern Tier,Schuyler,11104,10230,02/16/2022
26646,Finger Lakes,Seneca,19147,17863,02/16/2022
26647,North Country,St. Lawrence,71093,65971,02/16/2022
26648,Southern Tier,Steuben,54945,51480,02/16/2022
26649,Long Island,Suffolk,1203112,1088438,02/16/2022
26650,Mid-Hudson,Sullivan,49660,44724,02/16/2022
26651,Southern Tier,Tioga,25116,23671,02/16/2022
26652,Southern Tier,Tompkins,83642,76346,02/16/2022
26653,Mid-Hudson,Ulster,144272,131580,02/16/2022
26654,Capital Region,Warren,51311,48122,02/16/2022
26655,Capital Region,Washington,41117,38845,02/16/2022
26656,Finger Lakes,Wayne,64080,60177,02/16/2022
26657,Mid-Hudson,Westchester,849341,760558,02/16/2022
26658,Finger Lakes,Wyoming,22968,21538,02/16/2022
26659,Finger Lakes,Yates,14406,13355,02/16/2022
26660,Capital Region,Albany,248065,224958,02/17/2022
26661,Western New York,Allegany,22994,21392,02/17/2022
26662,New York City,Bronx,1166044,1027975,02/17/2022
26663,Southern Tier,Broome,132034,122985,02/17/2022
26664,Western New York,Cattaraugus,43182,39869,02/17/2022
26665,Central New York,Cayuga,48996,45587,02/17/2022
26666,Western New York,Chautauqua,79958,73148,02/17/2022
26667,Southern Tier,Chemung,48263,45269,02/17/2022
26668,Southern Tier,Chenango,30749,28807,02/17/2022
26669,North Country,Clinton,58024,54449,02/17/2022
26670,Capital Region,Columbia,45099,41001,02/17/2022
26671,Central New York,Cortland,29182,27453,02/17/2022
26672,Southern Tier,Delaware,25972,23998,02/17/2022
26673,Mid-Hudson,Dutchess,223786,200866,02/17/2022
26674,Western New York,Erie,696025,644487,02/17/2022
26675,North Country,Essex,27250,25418,02/17/2022
26676,North Country,Franklin,30451,28329,02/17/2022
26677,Mohawk Valley,Fulton,29522,27631,02/17/2022
26678,Finger Lakes,Genesee,37008,34839,02/17/2022
26679,Capital Region,Greene,31662,28743,02/17/2022
26680,North Country,Hamilton,3509,3235,02/17/2022
26681,Mohawk Valley,Herkimer,36236,33850,02/17/2022
26682,North Country,Jefferson,73480,61408,02/17/2022
26683,New York City,Kings,2008396,1800945,02/17/2022
26684,North Country,Lewis,14334,13555,02/17/2022
26685,Finger Lakes,Livingston,39722,37502,02/17/2022
26686,Central New York,Madison,53559,49897,02/17/2022
26687,Finger Lakes,Monroe,567173,527745,02/17/2022
26688,Mohawk Valley,Montgomery,34583,32418,02/17/2022
26689,Long Island,Nassau,1214884,1102080,02/17/2022
26690,New York City,New York,1559965,1346056,02/17/2022
26691,Western New York,Niagara,147200,138181,02/17/2022
26692,Mohawk Valley,Oneida,152355,140883,02/17/2022
26693,Central New York,Onondaga,358564,328937,02/17/2022
26694,Finger Lakes,Ontario,83303,78179,02/17/2022
26695,Mid-Hudson,Orange,255246,230728,02/17/2022
26696,Finger Lakes,Orleans,23921,22437,02/17/2022
26697,Central New York,Oswego,77628,72769,02/17/2022
26698,Mohawk Valley,Otsego,39539,36953,02/17/2022
26699,Mid-Hudson,Putnam,80921,72053,02/17/2022
26700,New York City,Queens,2128306,1911018,02/17/2022
26701,Capital Region,Rensselaer,116482,107729,02/17/2022
26702,New York City,Richmond,378659,345587,02/17/2022
26703,Mid-Hudson,Rockland,225510,202448,02/17/2022
26704,Capital Region,Saratoga,183672,171267,02/17/2022
26705,Capital Region,Schenectady,132330,122100,02/17/2022
26706,Mohawk Valley,Schoharie,19056,18003,02/17/2022
26707,Southern Tier,Schuyler,11105,10233,02/17/2022
26708,Finger Lakes,Seneca,19153,17872,02/17/2022
26709,North Country,St. Lawrence,71212,66097,02/17/2022
26710,Southern Tier,Steuben,54970,51501,02/17/2022
26711,Long Island,Suffolk,1203504,1088982,02/17/2022
26712,Mid-Hudson,Sullivan,49668,44738,02/17/2022
26713,Southern Tier,Tioga,25122,23678,02/17/2022
26714,Southern Tier,Tompkins,83684,76383,02/17/2022
26715,Mid-Hudson,Ulster,144306,131635,02/17/2022
26716,Capital Region,Warren,51317,48130,02/17/2022
26717,Capital Region,Washington,41122,38853,02/17/2022
26718,Finger Lakes,Wayne,64100,60217,02/17/2022
26719,Mid-Hudson,Westchester,849656,760998,02/17/2022
26720,Finger Lakes,Wyoming,22971,21544,02/17/2022
26721,Finger Lakes,Yates,14411,13366,02/17/2022
26722,Capital Region,Albany,248200,225098,02/18/2022
26723,Western New York,Allegany,23011,21401,02/18/2022
26724,New York City,Bronx,1167331,1029261,02/18/2022
26725,Southern Tier,Broome,132089,123050,02/18/2022
26726,Western New York,Cattaraugus,43195,39897,02/18/2022
26727,Central New York,Cayuga,49016,45618,02/18/2022
26728,Western New York,Chautauqua,79998,73198,02/18/2022
26729,Southern Tier,Chemung,48295,45289,02/18/2022
26730,Southern Tier,Chenango,30764,28833,02/18/2022
26731,North Country,Clinton,58049,54491,02/18/2022
26732,Capital Region,Columbia,45113,41021,02/18/2022
26733,Central New York,Cortland,29190,27468,02/18/2022
26734,Southern Tier,Delaware,25988,24026,02/18/2022
26735,Mid-Hudson,Dutchess,223927,201067,02/18/2022
26736,Western New York,Erie,696365,644886,02/18/2022
26737,North Country,Essex,27256,25423,02/18/2022
26738,North Country,Franklin,30465,28359,02/18/2022
26739,Mohawk Valley,Fulton,29538,27647,02/18/2022
26740,Finger Lakes,Genesee,37021,34860,02/18/2022
26741,Capital Region,Greene,31666,28753,02/18/2022
26742,North Country,Hamilton,3509,3236,02/18/2022
26743,Mohawk Valley,Herkimer,36247,33874,02/18/2022
26744,North Country,Jefferson,73526,61442,02/18/2022
26745,New York City,Kings,2009803,1802546,02/18/2022
26746,North Country,Lewis,14339,13563,02/18/2022
26747,Finger Lakes,Livingston,39750,37531,02/18/2022
26748,Central New York,Madison,53579,49923,02/18/2022
26749,Finger Lakes,Monroe,567555,528119,02/18/2022
26750,Mohawk Valley,Montgomery,34601,32442,02/18/2022
26751,Long Island,Nassau,1215467,1102924,02/18/2022
26752,New York City,New York,1560842,1346826,02/18/2022
26753,Western New York,Niagara,147245,138249,02/18/2022
26754,Mohawk Valley,Oneida,152444,141035,02/18/2022
26755,Central New York,Onondaga,358741,329110,02/18/2022
26756,Finger Lakes,Ontario,83339,78228,02/18/2022
26757,Mid-Hudson,Orange,255409,230971,02/18/2022
26758,Finger Lakes,Orleans,23930,22450,02/18/2022
26759,Central New York,Oswego,77670,72813,02/18/2022
26760,Mohawk Valley,Otsego,39554,36968,02/18/2022
26761,Mid-Hudson,Putnam,80959,72100,02/18/2022
26762,New York City,Queens,2129807,1912528,02/18/2022
26763,Capital Region,Rensselaer,116529,107783,02/18/2022
26764,New York City,Richmond,378873,345826,02/18/2022
26765,Mid-Hudson,Rockland,225665,202696,02/18/2022
26766,Capital Region,Saratoga,183722,171363,02/18/2022
26767,Capital Region,Schenectady,132391,122162,02/18/2022
26768,Mohawk Valley,Schoharie,19063,18015,02/18/2022
26769,Southern Tier,Schuyler,11107,10238,02/18/2022
26770,Finger Lakes,Seneca,19158,17890,02/18/2022
26771,North Country,St. Lawrence,71362,66257,02/18/2022
26772,Southern Tier,Steuben,55009,51551,02/18/2022
26773,Long Island,Suffolk,1204170,1089970,02/18/2022
26774,Mid-Hudson,Sullivan,49707,44758,02/18/2022
26775,Southern Tier,Tioga,25130,23696,02/18/2022
26776,Southern Tier,Tompkins,83729,76420,02/18/2022
26777,Mid-Hudson,Ulster,144382,131754,02/18/2022
26778,Capital Region,Warren,51331,48138,02/18/2022
26779,Capital Region,Washington,41131,38865,02/18/2022
26780,Finger Lakes,Wayne,64135,60267,02/18/2022
26781,Mid-Hudson,Westchester,850179,761601,02/18/2022
26782,Finger Lakes,Wyoming,22978,21566,02/18/2022
26783,Finger Lakes,Yates,14412,13370,02/18/2022
26784,Capital Region,Albany,248245,225149,02/19/2022
26785,Western New York,Allegany,23015,21408,02/19/2022
26786,New York City,Bronx,1168029,1029891,02/19/2022
26787,Southern Tier,Broome,132129,123102,02/19/2022
26788,Western New York,Cattaraugus,43205,39904,02/19/2022
26789,Central New York,Cayuga,49023,45634,02/19/2022
26790,Western New York,Chautauqua,80017,73229,02/19/2022
26791,Southern Tier,Chemung,48307,45306,02/19/2022
26792,Southern Tier,Chenango,30770,28846,02/19/2022
26793,North Country,Clinton,58056,54498,02/19/2022
26794,Capital Region,Columbia,45123,41035,02/19/2022
26795,Central New York,Cortland,29190,27479,02/19/2022
26796,Southern Tier,Delaware,25992,24037,02/19/2022
